snap(10000,-99,-99)

sky(0,0,0)
fog(0,0,0) 
ground(255,255,255)

fadefrom(3000)

name(Death Pit)
nlaps(10)

set(50,4000,-200,-10000,-90)
set(50,4000,1200,-10000,-90)
set(50,4000,2600,-10000,-90)
set(50,4000,4000,-10000,-90)
set(50,4000,5400,-10000,-90)
set(50,4000,6800,-10000,-90)
set(50,4000,8200,-10000,-90)
set(50,4000,9600,-10000,-90)
set(50,4000,11000,-10000,-90)
set(50,4000,12400,-10000,-90)
set(50,4000,13800,-10000,-90)

set(50,2800,16400,-10000,-45)

set(50,-50,17600,-10000,0)
set(50,-1450,17600,-10000,0)
set(50,-2850,17600,-10000,0)
set(50,-4250,17600,-10000,0)
set(50,-5650,17600,-10000,0)
set(50,-7050,17600,-10000,0)
set(50,-8450,17600,-10000,0)
set(50,-9850,17600,-10000,0)
set(50,-11250,17600,-10000,0)
set(50,-12650,17600,-10000,0)
set(50,-14050,17600,-10000,0)

set(50,-16900,16400,-10000,45)

set(50,-18100,-200,-10000,90)
set(50,-18100,1200,-10000,90)
set(50,-18100,2600,-10000,90)
set(50,-18100,4000,-10000,90)
set(50,-18100,5400,-10000,90)
set(50,-18100,6800,-10000,90)
set(50,-18100,8200,-10000,90)
set(50,-18100,9600,-10000,90)
set(50,-18100,11000,-10000,90)
set(50,-18100,12400,-10000,90)
set(50,-18100,13800,-10000,90)

set(50,-16900,-2800,-10000,135)

set(50,-50,-4000,-10000,180)
set(50,-1450,-4000,-10000,180)
set(50,-2850,-4000,-10000,180)
set(50,-4250,-4000,-10000,180)
set(50,-5650,-4000,-10000,180)
set(50,-7050,-4000,-10000,180)
set(50,-8450,-4000,-10000,180)
set(50,-9850,-4000,-10000,180)
set(50,-11250,-4000,-10000,180)
set(50,-12650,-4000,-10000,180)
set(50,-14050,-4000,-10000,180)

set(50,2800,-2800,-10000,-135)


maxt(6,18600,-19100)
maxb(6,-5000,-19100)
maxl(6,-19100,-5000)
maxr(6,4000,-5000)


set(30,0,4000,-10000,0)p
set(30,0,9600,-10000,0)p
set(32,0,13600,-10000,45)
set(33,0,13600,-10000,45)
chk(34,0,13600,-10000,-90)
fix(61,0,13600,-10000,-45)s
set(30,-4500,13600,-10000,90)p
set(30,-10100,13600,-10000,90)p
set(32,-14100,13600,-10000,-45)
set(33,-14100,13600,-10000,-45)
chk(34,-14100,13600,-10000,0)
fix(61,-14100,13600,-10000,45)s
set(30,-14100,9600,-10000,0)p
set(30,-14100,4000,-10000,0)p
set(32,-14100,0,-10000,45)
set(33,-14100,0,-10000,45)
chk(34,-14100,0,-10000,90)
fix(61,-14100,0,-10000,135)s
set(30,-10100,0,-10000,90)p
set(30,-4500,0,-10000,90)p
set(32,0,0,-10000,-45)
set(33,0,0,-10000,-45)
chk(34,0,0,-10000,180)
fix(61,0,0,-10000,-135)s

set(57,0,4000,250,0)
set(57,0,9600,250,0)
set(57,0,13600,250,-90)
set(57,-4500,13600,250,0)
set(57,-10100,13600,250,90)
set(57,-14100,13600,250,0)
set(57,-14100,9600,250,0)
set(57,-14100,4000,250,0)
set(57,-14100,0,250,-90)
set(57,-10100,0,250,90)
set(57,-4500,0,250,-90)
set(57,-1000,0,250,90)
set(57,0,4000,250,180)

set(57,-3478,14518,250,-90)
set(57,-6738,3429,250,180)
set(57,-7100,10697,250,-90)
set(57,-10867,1650,250,0)
set(57,-7939,4180,250,180)
set(57,-9100,7096,250,-90)
set(57,-15400,10630,250,90)
set(57,-6000,9000,250,180)
set(57,-12400,0,250,90)
set(57,-6339,5000,250,180)
set(57,-12010,15000,250,-90)
set(57,1500,14350,250,90)
set(57,1250,-4250,250,0)
set(57,-7890,-2920,250,90)

set(57,-4593,8518,250,90)
set(57,-7196,-1429,250,180)
set(57,-8219,10826,250,90)
set(57,-11896,14650,250,0)
set(57,-8562,4820,250,0)
set(57,-10100,-2285,250,-90)
set(57,-16400,10268,250,180)
set(57,-7000,9999,250,0)
set(57,-13400,0,250,180)
set(57,-7339,3000,250,180)
set(57,-13934,15000,250,-0)
set(57,2580,14380,250,-90)
set(57,-16691,6250,250,0)
set(57,-16691,6250,250,90)
set(57,-12691,6250,250,0)
set(57,-8888,-3872,250,0)

set(57,-5593,8518,250,90)
set(57,-2196,12429,250,180)
set(57,-8219,10826,250,90)
set(57,-11896,14650,250,0)
set(57,-8562,4820,250,0)
set(57,100,2285,250,-90)
set(57,-14400,11268,250,180)
set(57,-5000,11999,250,0)
set(57,-4800,0,250,180)

set(30,0,4000,-10000,0)p
