
snap(30,30,30)

sky(175,175,175)
fog(150,150,150)
ground(10000,10000,10000)

fadefrom(8500)

name(The Frozen Freeway)

nlaps(5)

set(63,0,0,250,0)

set(30,0,0,250,0)p
set(30,0,5000,250,0)p
set(30,0,10000,250,0)p
set(30,0,15000,250,0)p
set(30,0,20000,250,0)p
set(30,0,25000,250,0)p
set(30,0,30000,250,0)p
set(50,0,31000,250,0)pr
set(30,0,35000,250,0)p
set(30,0,40000,250,0)p
set(46,5000,40000,250,0)
set(46,-5000,40000,250,0)
set(30,0,45000,250,0)p
set(30,0,50000,250,0)p
set(30,0,55000,250,0)p
set(30,0,60000,250,0)p
set(30,0,65000,250,0)p
set(52,350,65000,250,0)
set(30,0,70000,250,0)p
set(52,-350,70000,250,0)
set(30,0,75000,250,0)p
set(52,350,75000,250,0)
set(48,5000,75000,250,0)
set(48,-5000,75000,250,0)
set(30,0,80000,250,0)p
set(52,-350,80000,250,0)
set(30,0,85000,250,0)p
set(52,350,85000,250,180)
set(30,0,90000,250,0)p
set(52,-350,90000,250,180)
set(30,0,95000,250,0)p
set(30,0,100000,250,0)p

.set(60,0,103000,250,0)p
.set(60,0,103000,250,0)p
chk(60,0,103000,250,0)p

.fix(61,0,103000,0,0)

set(30,0,95000,250,0)p
set(30,0,90000,250,0)p
set(30,0,85000,250,0)p
set(30,0,80000,250,0)p
set(30,0,75000,250,0)p
set(30,0,70000,250,0)p
set(30,0,65000,250,0)p
set(30,0,60000,250,0)p
set(30,0,55000,250,0)p
set(30,0,50000,250,0)p
set(30,0,45000,250,0)p
set(30,0,40000,250,0)p
set(50,0,35000,250,180)pr
set(30,0,35000,250,0)p
set(30,0,30000,250,0)p
set(30,0,25000,250,0)p
set(30,0,20000,250,0)p
set(30,0,15000,250,0)p
set(30,0,10000,250,0)p
set(30,0,5000,250,0)p
set(30,0,0,250,0)p
.fix(61,0,0,0,0)s
.fix(61,2500,0,0,0)
.fix(61,-2500,0,0,0)
set(30,0,-5000,250,0)p
set(30,0,-10000,250,0)p
set(30,0,-15000,250,0)p
set(30,0,-20000,250,0)p
set(30,0,-25000,250,0)p
set(30,0,-30000,250,0)p
set(51,0,-30000,250,180)pr
set(51,1400,-30000,250,180)
set(51,2800,-30000,250,180)
set(51,-1400,-30000,250,180)
set(51,-2800,-30000,250,180)
set(30,0,-35000,250,0)p
set(30,0,-40000,250,0)p
set(30,0,-45000,250,0)p
set(30,0,-50000,250,0)p
set(30,0,-55000,250,0)p
set(30,0,-60000,250,0)p
set(30,0,-65000,250,0)p
set(30,0,-70000,250,0)p
set(30,0,-75000,250,0)p
set(48,5000,-75000,250,0)
set(48,-5000,-75000,250,0)
set(30,0,-80000,250,0)p
set(30,0,-85000,250,0)p
set(30,0,-90000,250,0)p
set(30,0,-95000,250,0)p
set(30,0,-100000,250,0)p

.set(60,0,-103000,250,0)p
chk(60,0,-103000,250,0)p

.fix(61,0,-103000,0,0)

set(30,0,-95000,250,0)p
set(30,0,-90000,250,0)p
set(30,0,-85000,250,0)p
set(30,0,-80000,250,0)p
set(30,0,-75000,250,0)p
set(30,0,-70000,250,0)p
set(49,500,-70000,250,180)
set(49,-500,-70000,250,0)
set(30,0,-65000,250,0)p
set(30,0,-60000,250,0)p
set(30,0,-55000,250,0)p
set(30,0,-50000,250,0)p
set(30,0,-45000,250,0)p
set(30,0,-40000,250,0)p
set(51,0,-34000,250,0)pr
set(51,1400,-34000,250,0)
set(51,2800,-34000,250,0)
set(51,-1400,-34000,250,0)
set(51,-2800,-34000,250,0)
.set(30,0,-30000,250,0)p
set(30,0,-25000,250,0)p
set(30,0,-20000,250,0)p
set(30,0,-15000,250,0)p
set(30,0,-10000,250,0)p
set(30,0,-5000,250,0)p

set(68,1500,50000,250,45)
set(68,1500,50000,250,-45)

set(68,3000,-50000,250,45)
set(68,3000,-50000,250,-45)

set(68,-3000,-50000,250,45)
set(68,-3000,-50000,250,-45)

set(68,-1500,50000,250,45)
set(68,-1500,50000,250,-45)


.set(57,-10000,36000,250,0)
.set(57,10000,36000,250,0)
.set(57,-10000,-36000,250,0)
.set(57,10000,-36000,250,0)

set(43,5000,-97000,250,0)
set(30,5000,-95000,250,0)
set(30,5000,-90000,250,0)
set(30,5000,-85000,250,0)
set(30,5000,-80000,250,0)
set(30,5000,-75000,250,0)
set(30,5000,-70000,250,0)
set(30,5000,-65000,250,0)
set(30,5000,-60000,250,0)
set(30,5000,-55000,250,0)
set(30,5000,-50000,250,0)
set(30,5000,-45000,250,0)
set(30,5000,-40000,250,0)
set(30,5000,-35000,250,0)
set(30,5000,-30000,250,0)
set(30,5000,-25000,250,0)
set(30,5000,-20000,250,0)
set(30,5000,-15000,250,0)
set(30,5000,-10000,250,0)
set(30,5000,-5000,250,0)
set(30,5000,0,250,0)
set(30,5000,5000,250,0)
set(30,5000,10000,250,0)
set(30,5000,15000,250,0)
set(30,5000,20000,250,0)
set(30,5000,25000,250,0)
set(30,5000,30000,250,0)
set(30,5000,35000,250,0)
set(30,5000,40000,250,0)
set(30,5000,45000,250,0)
set(30,5000,50000,250,0)
set(30,5000,55000,250,0)
set(30,5000,60000,250,0)
set(30,5000,65000,250,0)
set(30,5000,70000,250,0)
set(30,5000,75000,250,0)
set(30,5000,80000,250,0)
set(30,5000,85000,250,0)
set(30,5000,90000,250,0)
set(30,5000,95000,250,0)
set(43,5000,97000,250,180)

set(43,-5000,-97000,250,0)
set(30,-5000,-95000,250,0)
set(30,-5000,-90000,250,0)
set(30,-5000,-85000,250,0)
set(30,-5000,-80000,250,0)
set(30,-5000,-75000,250,0)
set(30,-5000,-70000,250,0)
set(30,-5000,-65000,250,0)
set(30,-5000,-60000,250,0)
set(30,-5000,-55000,250,0)
set(30,-5000,-50000,250,0)
set(30,-5000,-45000,250,0)
set(30,-5000,-40000,250,0)
set(30,-5000,-35000,250,0)
set(30,-5000,-30000,250,0)
set(30,-5000,-25000,250,0)
set(30,-5000,-20000,250,0)
set(30,-5000,-15000,250,0)
set(30,-5000,-10000,250,0)
set(30,-5000,-5000,250,0)
set(30,-5000,0,250,0)
set(30,-5000,5000,250,0)
set(30,-5000,10000,250,0)
set(30,-5000,15000,250,0)
set(30,-5000,20000,250,0)
set(30,-5000,25000,250,0)
set(30,-5000,30000,250,0)
set(30,-5000,35000,250,0)
set(30,-5000,40000,250,0)
set(30,-5000,45000,250,0)
set(30,-5000,50000,250,0)
set(30,-5000,55000,250,0)
set(30,-5000,60000,250,0)
set(30,-5000,65000,250,0)
set(30,-5000,70000,250,0)
set(30,-5000,75000,250,0)
set(30,-5000,80000,250,0)
set(30,-5000,85000,250,0)
set(30,-5000,90000,250,0)
set(30,-5000,95000,250,0)
set(43,-5000,97000,250,180)

set(49,5000,0,250,0)
set(49,-5000,0,250,180)

set(70,10000,110000,250,180)
set(70,-10000,110000,250,180)
set(70,10000,-110000,250,0)
set(70,-10000,-110000,250,0)

set(30,0,0,250,900)p
