
snap(20,-10,-20)

sky(195,210,390)
fog(205,205,255)
ground(205,220,240)


fadefrom(7000)

name(The Beach Arcade Dream)

nlaps(3)

set(30,0,0,250,0)p
set(30,0,5600,250,0)p
set(42,0,8960,250,180)p
set(38,0,12320,250,0)p
set(38,0,17920,250,0)p
set(56,-1810,19000,250,90)ph
set(38,0,23520,250,0)p
set(42,0,26880,250,0)p
set(30,0,30240,250,0)p
chk(60,0,33040,250,0)
set(34,0,34790,250,0)
set(30,4550,34790,250,90)p
set(30,10150,34790,250,90)p
set(30,15750,34790,250,90)p
set(30,21350,34790,250,90)p
set(30,26950,34790,250,90)p
set(43,29750,34790,250,90)
set(46,29750,34790,250,-90)pr

set(43,35490,34790,250,-90)
set(46,35490,34790,250,90)pr
set(30,38290,34790,250,-90)p
set(34,42840,34790,250,-90)pt
set(42,42840,32480,250,0)p
set(38,42840,29120,250,0)p
set(39,42840,24570,250,180)pt
set(42,40530,24570,250,90)p
chk(60,39970,24570,250,90)
set(30,37170,24570,250,90)p
set(34,32620,24570,250,90)pt
set(30,32620,29120,250,180)p
set(43,32620,31920,250,180)
set(46,32620,31920,250,0)pr

set(43,32620,37660,250,0)
set(46,32620,37660,250,180)pr
set(30,32620,40460,250,0)p


set(30,32620,46060,250,0)p
set(34,32620,50610,250,-90)pt
set(30,28070,50610,250,-90)
chk(60,28070,50610,250,90)
set(34,23520,50610,250,0)pt
set(30,23520,46060,250,0)p
set(51,23520,39951,250,180)pr
set(43,23520,38271,250,0)

fix(61,23520,30000,-3500,0)s

set(43,23520,31309,250,180)p
set(51,23520,29629,250,0)p
set(30,23520,23520,250,180)p
set(30,23520,17920,250,180)p
set(42,23520,14560,250,0)
set(38,23520,11200,250,0)p
set(38,23520,5600,250,0)p
set(38,23520,0,250,0)p
set(38,23520,-5600,250,0)p
set(42,23520,-8960,250,180)
set(42,23520,-10080,250,0)
chk(60,23520,-9520,250,0)
set(39,23520,-12390,250,180)pt
set(38,18970,-12390,250,90)p
set(38,13370,-12390,250,90)p

set(45,12300,-10930,250,0)
set(56,12300,-9820,250,0)ph
set(45,12300,-13850,250,180)
set(56,12300,-14960,250,180)

set(45,10340,-10930,250,0)
set(56,10340,-9820,250,0)
set(45,10340,-13850,250,180)
set(56,10340,-14960,250,180)

set(45,8380,-10930,250,0)
set(56,8380,-9820,250,0)
set(45,8380,-13850,250,180)
set(56,8380,-14960,250,180)

set(38,7770,-12390,250,90)p
set(38,2170,-12390,250,90)

set(45,6420,-10930,250,0)
set(56,6420,-9820,250,0)
set(45,6420,-13850,250,180)
set(56,6420,-14960,250,180)ph

set(45,4460,-10930,250,0)
set(56,4460,-9820,250,0)
set(45,4460,-13850,250,180)
set(56,4460,-14960,250,180)ph

set(45,2500,-10930,250,0)
set(56,2500,-9820,250,0)
set(45,2500,-13850,250,180)
set(56,2500,-14960,250,180)ph

set(38,-3430,-12390,250,90)
set(38,-5490,-12390,250,90)
chk(60,-7240,-12390,250,90)
set(39,-10040,-12390,250,90)pt

set(41,-10040,-7840,250,180)p
set(35,-10040,-2240,250,0)
set(35,-10040,60,250,0)p
set(35,-10040,5660,250,0)p
set(35,-10040,11260,250,0)p
set(35,-10040,16860,250,0)p
set(35,-10040,22460,250,0)p
set(35,-10040,28060,250,0)p
set(35,-10040,33660,250,0)p
set(35,-10040,39260,250,0)p
set(37,-10040,43810,250,0)pt
chk(62,-8290,43810,250,90)
set(37,-6540,43810,250,-90)pt
set(35,-6540,39260,250,0)p
set(35,-6540,33660,250,0)p
set(36,-6540,28060,250,0)p
set(35,-6540,22460,250,0)p
set(35,-6540,16860,250,180)p
set(36,-6540,11260,250,180)p
set(40,-6540,5660,250,180)p
set(33,-5020,30,250,30)p
set(34,-3500,-4550,250,90)pt
chk(60,-1750,-4550,250,90)
set(34,0,-4550,250,180)pt


set(53,-10040,60,250,0)
set(53,-10040,5660,250,0)
set(53,-10040,11260,250,0)
set(53,-10040,16860,250,0)
set(53,-10040,22460,250,0)
set(53,-10040,28060,250,0)
set(53,-10040,33660,250,0)
set(53,-10040,39260,250,0)

set(55,-6140,22460,250,0)
set(55,-6940,16860,250,180)

set(37,5000,28350,250,0)
set(35,9550,28350,250,90)
set(37,14100,28350,250,-90)
set(35,14100,23800,250,0)
set(35,14100,18200,250,0)
set(35,14100,12600,250,0)
set(54,14100,12600,250,0)
set(35,14100,7000,250,0)
set(35,14100,1400,250,0)

set(37,5000,-3150,250,90)
set(35,9550,-3150,250,90)
set(37,14100,-3150,250,180)

set(35,5000,1400,250,180)po
set(35,5000,7000,250,180)p
set(35,5000,12600,250,0)p
set(35,5000,18200,250,0)p
set(54,5000,20000,250,180)
fix(61,5000,23800,-2000,0)s
set(35,5000,23800,250,0)p

maxl(16,-15000,-18000)
maxt(13,56400,-12600)
maxr(16,47400,-18000)
maxb(13,-20400,-12600)

