
snap(0,0,0)

sky(230,230,230)
fog(255,255,255)
ground(0,155,0)

fadefrom(3000)

name(The Trampoline)

nlaps(3)

set(55,2500,0,250,45)
set(55,-2500,0,250,-45)

set(46,0,2000,-5000,0)
set(32,0,2000,-5000,0)
set(33,0,2000,-5000,0)



set(68,0,10100,250,91)
.set(68,0,10200,250,89)
set(68,0,10300,250,91)
.set(68,0,10400,250,89)
set(68,0,10500,250,91)
.set(68,0,10600,250,89)
set(68,0,10700,250,91)
.set(68,0,10800,250,89)
set(68,0,10900,250,91)
.set(68,0,11000,250,89)
set(68,0,11100,250,91)
.set(68,0,11200,250,89)
set(68,0,11300,250,91)
.set(68,0,11400,250,89)
set(68,0,11500,250,91)
.set(68,0,11600,250,89)
set(68,0,11700,250,91)
.set(68,0,11800,250,89)
set(68,0,11900,250,91)
.set(68,0,12000,250,89)
set(68,0,12100,250,91)
.set(68,0,12200,250,89)
set(68,0,12300,250,91)
.set(68,0,12400,250,89)
set(68,0,12500,250,91)
.set(68,0,12600,250,89)
set(68,0,12700,250,91)
.set(68,0,12800,250,89)
set(68,0,12900,250,91)
.set(68,0,13000,250,89)
set(68,0,13100,250,91)
.set(68,0,13200,250,89)
set(68,0,13300,250,91)
.set(68,0,13400,250,89)
set(68,0,13500,250,91)
.set(68,0,13600,250,89)
set(68,0,13700,250,91)
.set(68,0,13800,250,89)
set(68,0,13900,250,91)
.set(68,0,14000,250,91)
set(68,0,14100,250,91)
.set(68,0,14200,250,91)
set(68,0,14300,250,91)
.set(68,0,10400,250,89)
set(68,0,14500,250,91)
.set(68,0,10600,250,89)
set(68,0,14700,250,91)
.set(68,0,10800,250,89)
set(68,0,14900,250,91)
.set(68,0,11000,250,89)
set(68,0,15100,250,91)
.set(68,0,11200,250,89)
set(68,0,15300,250,91)
.set(68,0,11400,250,89)
set(68,0,15500,250,91)
.set(68,0,11600,250,89)
set(68,0,15700,250,91)
.set(68,0,11800,250,89)
set(68,0,15900,250,91)
.set(68,0,12000,250,89)
set(68,0,16100,250,91)
.set(68,0,12200,250,89)
set(68,0,16300,250,91)
.set(68,0,12400,250,89)
set(68,0,16500,250,91)
.set(68,0,12600,250,89)
set(68,0,16700,250,91)
.set(68,0,12800,250,89)
set(68,0,16900,250,91)
.set(68,0,13000,250,89)
set(68,0,17100,250,91)
.set(68,0,13200,250,89)
set(68,0,17300,250,91)
.set(68,0,13400,250,89)
set(68,0,17500,250,91)
.set(68,0,13600,250,89)
set(68,0,17700,250,91)
.set(68,0,13800,250,89)
set(68,0,17900,250,91)

set(68,0,9900,250,91)
set(68,0,9700,250,91)
set(68,0,9500,250,91)
set(68,0,9300,250,91)
set(68,0,9100,250,91)
set(68,0,8900,250,91)
set(68,0,8700,250,91)
set(68,0,8500,250,91)
set(68,0,8300,250,91)
set(68,0,8100,250,91)
set(68,0,7900,250,91)
set(68,0,7700,250,91)
set(68,0,7500,250,91)
set(68,0,7300,250,91)
set(68,0,7100,250,91)
set(68,0,6900,250,91)
set(68,0,6700,250,91)
set(68,0,6500,250,91)
set(68,0,6300,250,91)
set(68,0,6100,250,91)
set(68,0,5900,250,91)
set(68,0,5700,250,91)
set(68,0,5500,250,91)
set(68,0,5300,250,91)

chk(60,0,8000,-750,0)
fix(61,2000,11000,-500,0)
fix(61,-2000,11000,-500,0)
fix(61,0,14000,-3600,0)
chk(60,0,11000,-750,180)

maxb(7,0,-15000)
maxt(7,18100,-15000)
maxr(7,2800,-5000)
maxl(7,-2800,-5000)

chk(60,0,14000,-750,180)

set(50,2000,10000,-3000,0)
set(50,-2000,10000,-3000,0)

set(30,0,17500,-500,90)pt
