
snap(10,10,10)

sky(180,230,235)
fog(255,255,255)
ground(225,205,150)

fadefrom(13865)

name(Another Race In Nowhere)

nlaps(2)

set(30,0,-400,250,0)p
set(30,0,5000,250,0)p
set(30,0,10000,250,0)p
set(52,400,11000,250,0)
set(52,-400,11000,250,0)
set(30,0,15000,250,0)p
set(0,0,15000,250,0)
set(1,0,16000,250,0)
set(2,0,17000,250,0)
set(3,0,18000,250,0)
set(4,0,19000,250,0)
set(5,0,20000,250,0)
set(6,0,21000,250,0)
set(7,0,22000,250,0)
set(8,0,23000,250,0)
set(9,0,24000,250,0)
set(30,0,20000,250,0)p
set(30,0,25000,250,0)p
set(30,0,30000,250,0)
set(46,0,34000,500,0)ph
set(46,0,35000,500,180)
.set(52,400,34000,350,0)
.set(52,-400,34000,350,0)
.set(52,0,34735,350,180)
.set(52,400,34735,350,180)
.set(52,-400,34735,350,180)
set(30,0,35000,250,0)
set(49,0,40000,-500,0)
set(49,0,40000,-500,180)
set(30,0,40000,250,0)p
fix(61,0,45000,-2250,0)s
set(30,0,45000,250,0)p
set(30,0,50000,250,0)p
chk(60,0,52000,250,0)
set(34,0,54000,250,-90)pt
.set(35,-4000,54770,250,90)
set(30,-4000,54000,250,90)p
.set(35,-9000,54770,0,90)
.set(35,-9000,53230,0,90)
set(30,-9000,54000,0,90)p
.set(35,-13000,54770,-250,90)
.set(35,-13000,53230,-250,90)
set(30,-13000,54000,-250,90)p
chk(60,-13000,54000,-250,90)
.set(35,-18000,54770,-250,90)
.set(35,-18000,53230,-250,90)
.set(35,-20000,54770,-250,90)
set(30,-18000,54000,-250,90)p
chk(60,-18000,54000,-250,90)
.set(35,-22770,52000,-250,0)
.set(35,-21230,50000,-250,0)
.set(35,-22770,50000,-250,0)
set(34,-22000,54000,-250,0)pt
set(30,-22000,50000,-250,0)p
set(50,-22000,46000,350,0)
set(30,-22000,41000,250,0)
set(33,-20490,35360,250,30)p
set(34,-18980,30780,250,90)pt
chk(60,-17440,30780,250,90)
set(34,-15900,30780,250,180)pt
set(30,-15900,34780,250,0)p
set(51,-15900,45000,250,0)pr
set(30,-15900,39780,250,0)p
.set(35,-16670,49670,-1640,0)
.set(35,-15220,49670,-1640,0)
.set(35,-16670,55270,-1640,0)
.set(35,-15220,55270,-1640,0)
set(30,-15900,49670,-1640,0)p
set(30,-15900,55270,-1640,0)p
set(51,-15900,59940,250,180)p
set(30,-15900,65000,250,0)p
set(34,-15900,69000,250,-90)pt
set(30,-19900,69000,250,90)p
.chk(50,-21900,69000,250,90)
chk(34,-23900,69000,250,0)
.chk(50,-23900,67500,250,1)
chk(34,-23900,66000,250,180)
.chk(50,-25400,66000,250,91)
chk(34,-26900,66000,250,0)
.chk(50,-26900,64500,250,181)
chk(34,-26900,63000,250,180)
.chk(30,-28400,63000,250,91)
chk(34,-29900,63000,250,0)
set(30,-29900,59000,250,0)p
set(30,-29900,55040,250,0)p
chk(60,-29900,55040,250,0)
set(34,-29900,51040,250,90)pt
set(30,-25900,51040,250,90)p
set(30,-21900,51040,250,90)p
set(32,-16260,49530,250,60)p
set(32,-10580,46510,250,60)p
set(30,-4950,45000,250,90)p
set(46,-4950,45000,250,-90)pr
set(46,-3950,45000,250,90)
fix(61,0,45000,-2250,90)
set(30,0,45000,250,90)p
