
snap(0,0,0)

sky(50,50,50)
fog(50,50,50)
ground(50,50,50)

fadefrom(13865)

name(Advanced Tunnel Of Doom)

nlaps(2)

set(54,0,0,250,0)
set(54,0,3000,250,0)
set(20,0,0,250,0)p
set(20,0,5000,250,0)p
set(54,0,6000,250,0)
chk(51,0,7000,250,0)
set(54,2500,8500,250,90)
set(24,0,8500,250,0)pt
set(20,4000,8500,250,90)p
set(54,1000,10000,250,90)
set(54,-1500,7500,250,0)
set(54,5500,8500,250,90)
set(54,8500,8500,250,90)
set(20,6000,8500,250,90)p
set(20,7000,8500,250,90)p
chk(51,9000,8500,250,90)
set(54,11500,7000,250,90)
maxb(4,7800,3000)
maxr(1,11700,10000)
set(24,11300,8500,250,180)pt
set(24,11300,10000,250,-90)pt
set(54,12800,9000,250,0)
set(54,11500,11500,250,90)
maxt(4,10500,0)
set(20,7000,10000,250,90)p
set(20,6000,10000,250,90)p
set(54,8500,10000,250,90)
set(54,5500,10000,250,90)
set(54,4500,10000,250,90)
set(20,2000,10000,250,90)p
chk(51,0,10000,250,90)
set(24,-1500,10000,250,0)pt
set(54,-500,11500,250,90)
set(54,-3000,10500,250,0)
maxl(4,-2100,-3500)
set(20,-1500,5500,250,0)p
set(20,-1500,500,250,0)p
chk(51,-1500,-3000,250,0)
set(20,-1500,-4500,250,0)p
set(54,-1500,4500,250,0)
set(54,-1500,1500,250,0)
set(54,-1500,-1500,250,0)

























