
snap(0,0,0)

sky(0,0,0)
fog(0,0,0)
ground(0,0,0)
polys(255,255,255)
density(8421503)

fadefrom(50000)

name(Dance Floor of Death)

nlaps(-1)

.maxr(2,800,0)
.maxl(2,-800,0)

maxr(10,10000,-21500)
maxl(10,-10000,-21500)
maxb(6,-22000,-10000)
maxt(6,22000,-10000)


set(10,1540,-21000,250,900)
set(10,1540,-16800,250,900)
set(10,1540,-11200,250,900)
set(10,1540,-5600,250,900)
set(10,1540,0,250,900)
set(10,1540,5600,250,900)
set(10,1540,11200,250,900)
set(10,1540,16800,250,900)
set(10,1540,21000,250,900)
set(10,1540,0,250,900)


set(10,3080,-21000,250,900)
set(10,3080,-16800,250,900)
set(10,3080,-11200,250,900)
set(10,3080,-5600,250,900)
set(10,3080,0,250,900)
set(10,3080,5600,250,900)
set(10,3080,11200,250,900)
set(10,3080,16800,250,900)
set(10,3080,21000,250,900)
set(10,3080,0,250,900)


set(10,4620,-21000,250,900)
set(10,4620,-16800,250,900)
set(10,4620,-11200,250,900)
set(10,4620,-5600,250,900)
set(10,4620,0,250,900)
set(10,4620,5600,250,900)
set(10,4620,11200,250,900)
set(10,4620,16800,250,900)
set(10,4620,21000,250,900)
set(10,4620,0,250,900)


set(10,6160,-21000,250,900)
set(10,6160,-16800,250,900)
set(10,6160,-11200,250,900)
set(10,6160,-5600,250,900)
set(10,6160,0,250,900)
set(10,6160,5600,250,900)
set(10,6160,11200,250,900)
set(10,6160,16800,250,900)
set(10,6160,21000,250,900)
set(10,6160,0,250,900)


set(10,7700,-21000,250,900)
set(10,7700,-16800,250,900)
set(10,7700,-11200,250,900)
set(10,7700,-5600,250,900)
set(10,7700,0,250,900)
set(10,7700,5600,250,900)
set(10,7700,11200,250,900)
set(10,7700,16800,250,900)
set(10,7700,21000,250,900)
set(10,7700,0,250,900)


set(10,9240,-21000,250,0)
set(10,9240,-16800,250,0)
set(10,9240,-11200,250,0)
set(10,9240,-5600,250,0)
set(10,9240,0,250,0)
set(10,9240,5600,250,0)
set(10,9240,11200,250,0)
set(10,9240,16800,250,0)
set(10,9240,21000,250,0)
set(10,9240,0,250,0)



set(10,-1540,-21000,250,900)
set(10,-1540,-16800,250,900)
set(10,-1540,-11200,250,900)
set(10,-1540,-5600,250,900)
set(10,-1540,0,250,900)
set(10,-1540,5600,250,900)
set(10,-1540,11200,250,900)
set(10,-1540,16800,250,900)
set(10,-1540,21000,250,900)
set(10,-1540,0,250,900)


set(10,-3080,-21000,250,900)
set(10,-3080,-16800,250,900)
set(10,-3080,-11200,250,900)
set(10,-3080,-5600,250,900)
set(10,-3080,0,250,900)
set(10,-3080,5600,250,900)
set(10,-3080,11200,250,900)
set(10,-3080,16800,250,900)
set(10,-3080,21000,250,900)
set(10,-3080,0,250,900)


set(10,-4620,-21000,250,900)
set(10,-4620,-16800,250,900)
set(10,-4620,-11200,250,900)
set(10,-4620,-5600,250,900)
set(10,-4620,0,250,900)
set(10,-4620,5600,250,900)
set(10,-4620,11200,250,900)
set(10,-4620,16800,250,900)
set(10,-4620,21000,250,900)
set(10,-4620,0,250,900)


set(10,-6160,-21000,250,900)
set(10,-6160,-16800,250,900)
set(10,-6160,-11200,250,900)
set(10,-6160,-5600,250,900)
set(10,-6160,0,250,900)
set(10,-6160,5600,250,900)
set(10,-6160,11200,250,900)
set(10,-6160,16800,250,900)
set(10,-6160,21000,250,900)
set(10,-6160,0,250,900)


set(10,-7700,-21000,250,900)
set(10,-7700,-16800,250,900)
set(10,-7700,-11200,250,900)
set(10,-7700,-5600,250,900)
set(10,-7700,0,250,900)
set(10,-7700,5600,250,900)
set(10,-7700,11200,250,900)
set(10,-7700,16800,250,900)
set(10,-7700,21000,250,900)
set(10,-7700,0,250,900)


set(10,-9240,-21000,250,0)
set(10,-9240,-16800,250,0)
set(10,-9240,-11200,250,0)
set(10,-9240,-5600,250,0)
set(10,-9240,0,250,0)
set(10,-9240,5600,250,0)
set(10,-9240,11200,250,0)
set(10,-9240,16800,250,0)
set(10,-9240,21000,250,0)
set(10,-9240,0,250,0)



set(10,0,-21000,250,900)
set(10,0,-16800,250,900)
set(10,0,-11200,250,900)
set(10,0,-5600,250,900)
set(10,0,0,250,900)
set(10,0,5600,250,900)
set(10,0,11200,250,900)
set(10,0,16800,250,900)
set(10,0,21000,250,900)
set(10,0,0,250,900)


chk(40,0,5600,250,0)
chk(40,0,20000,250,0)
chk(40,8000,20000,250,90)
set(26,8000,13000,250,180)pr
