
name(The Stretch)

snap(22,-5,-30)

sky(199,225,255)
fog(184,208,247)
ground(203,204,200)
polys(198,199,195)

fadefrom(7000)
density(3)

nlaps(1)

set(23,0,-2800,250,0)
set(47,0,0,250,0)
set(10,0,0,250,0)p
set(10,0,5600,250,180)p
set(10,0,11200,250,0)p
set(28,0,16164,250,0)pr
set(10,0,21128,250,0)p
set(20,0,26728,250,180)p
set(15,0,32328,250,0)p
set(15,0,37928,250,0)p
set(15,0,43528,250,0)
set(34,0,43528,250,0)pr
set(15,0,49128,250,0)p
set(15,0,54728,250,180)p
set(15,0,60328,250,180)p
set(15,0,65928,250,0)
chk(42,0,65928,250,0)
set(20,0,71528,250,0)p
set(10,0,77128,250,180)p
set(29,0,82092,250,180)pr
set(10,0,87056,250,180)p
set(20,0,92656,250,180)p
set(44,0,98256,250,180)p
set(43,0,103856,250,180)p
set(43,0,109456,250,0)p
set(43,0,115056,250,0)
set(35,0,115056,250,0)pr
set(43,0,120656,250,0)p
set(43,0,126256,250,0)p
set(44,0,131856,250,0)p
set(15,0,137456,250,0)
chk(42,0,134656,250,0)

set(15,0,143056,250,0)p
set(33,0,143056,250,0)
set(15,0,148656,250,0)p
set(33,0,148656,250,0)
set(15,0,154256,250,0)p
set(33,0,154256,250,0)
set(24,0,157056,250,0)


set(23,-3040,161570,250,0)
set(23,3040,161570,250,0)

set(10,-3040,164370,250,0)
set(38,-3040,164370,250,0)
set(10,3040,164370,250,0)
chk(40,3040,164370,250,0)

set(12,-1520,170000,250,-30)
set(13,1520,170000,250,30)p

set(10,0,175630,250,0)p
set(10,0,181230,250,180)p
set(10,0,186830,250,0)
set(27,0,186830,250,0)pr
fix(41,0,189830,-1600,0)
set(10,0,192430,250,0)p
set(10,0,198030,250,0)p
set(10,0,203630,250,180)p

set(23,-3000,209000,250,-90)
set(23,-3000,209000,250,90)
set(37,-3600,209000,250,0)
set(37,-2400,209000,250,0)

set(23,3000,209000,250,-90)
set(23,3000,209000,250,90)
set(37,3600,209000,250,0)
set(37,2400,209000,250,0)

set(23,-1700,217000,250,0)
set(23,-1700,217000,250,180)
set(37,-1550,217600,250,0)
set(37,-1850,216400,250,0)

set(23,-2700,225000,250,0)
set(23,-2700,225000,250,180)
set(37,-2550,225600,250,0)
set(37,-2850,224400,250,0)

set(23,-1700,233000,250,0)
set(23,-1700,233000,250,180)
set(37,-1550,233600,250,0)
set(37,-1850,232400,250,0)

set(23,1700,217000,250,0)
set(23,1700,217000,250,180)
set(37,1550,217600,250,0)
set(37,1850,216400,250,0)

set(23,2700,225000,250,0)
set(23,2700,225000,250,180)
set(37,2550,225600,250,0)
set(37,2850,224400,250,0)

set(23,1700,233000,250,0)
set(23,1700,233000,250,180)
set(37,1550,233600,250,0)
set(37,1850,232400,250,0)


set(45,0,209739,250,0)p
set(46,0,214219,250,0)
set(46,0,219819,250,0)
set(46,0,225419,250,0)
set(45,0,229899,250,180)p
set(10,0,236008,250,0)
chk(40,0,235000,250,0)

set(10,0,241608,250,0)p
set(10,0,247208,250,180)p
set(10,0,252808,250,180)p
set(10,0,258408,250,0)
set(26,0,258408,250,0)pr
set(10,0,264008,250,0)p
set(10,0,269608,250,180)p
set(10,0,275208,250,180)p
set(10,0,280808,250,0)
set(32,350,277808,250,0)
set(32,-350,274808,250,0)
chk(40,0,280808,250,0)
set(10,0,286408,250,0)p
set(10,0,292008,250,0)p
set(10,0,297608,250,180)
set(26,0,298608,250,0)pr
set(23,0,300408,250,180)

set(23,0,310000,250,0)
set(30,0,311680,250,180)p
set(10,0,317789,250,0)p
set(20,0,323389,250,180)p
set(44,0,328989,250,180)p
set(43,0,334589,250,0)p
set(34,0,334589,250,180)p
set(43,0,340189,250,0)p
set(43,0,345789,250,0)p
set(43,0,351389,250,180)p
set(43,0,356989,250,0)p
set(33,0,356989,250,180)
set(43,0,362589,250,180)p
set(33,0,362589,250,0)
set(44,0,368189,250,0)p
chk(42,0,370189,250,0)
set(15,0,373789,250,0)
set(15,0,379389,250,0)p
set(15,0,384989,250,0)p
set(15,0,390589,250,0)
set(34,0,390589,250,0)
set(20,0,396189,250,0)p
set(23,0,398989,250,180)
chk(40,0,399989,250,0)

set(23,2800,407000,250,90)p
set(10,0,407000,250,90)p
set(23,-2800,407000,250,-90)p

maxl(87,-6000,-5000)
maxr(87,6000,-5000)
maxb(3,-7400,-4800)
maxt(3,410200,-4800)










