
snap(10,10,10)

sky(180,230,235)
fog(255,255,255)
ground(225,205,150)

fadefrom(13865)
density(8421503)

name(Another Race In Nowhere)

nlaps(2)

set(47,0,0,250,0)p
set(22,0,-3000,250,0)
set(10,0,0,250,0)
set(10,0,5000,250,0)p
set(10,0,10000,250,0)p
set(32,400,11000,250,0)
set(32,-400,11000,250,0)
set(10,0,15000,250,0)p
.set(-26,0,9000,250,0)
.set(-25,0,10000,250,0)
.set(-24,0,11000,250,0)
.set(-23,0,12000,250,0)
.set(-22,0,13000,250,0)
.set(-21,0,14000,250,0)
.set(-20,0,15000,250,0)
.set(-19,0,16000,250,0)
.set(-18,0,17000,250,0)
.set(-17,0,18000,250,0)
.set(-16,0,19000,250,0)
.set(-15,0,20000,250,0)
.set(-12,0,21000,250,0)
.set(-13,0,22000,250,0)
.set(-12,0,23000,250,0)
.set(-11,0,24000,250,0)
.set(-10,0,25000,250,0)
.set(-9,0,26000,250,0)
.set(-8,0,27000,250,0)
.set(-7,0,28000,250,0)
.set(-6,0,29000,250,0)
.set(-5,0,30000,250,0)
.set(-4,0,31000,250,0)
.set(-3,0,32000,250,0)
.set(-2,0,33000,250,0)
.set(-1,0,34000,250,0)
.set(0,0,35000,250,0)
.set(1,0,36000,250,0)
.set(2,0,37000,250,0)
.set(3,0,38000,250,0)
.set(4,0,39000,250,0)
.set(5,0,40000,250,0)
.set(6,0,41000,250,0)
.set(7,0,42000,250,0)
.set(8,0,43000,250,0)
.set(9,0,44000,250,0)
set(10,0,20000,250,0)p
set(10,0,25000,250,0)p
set(10,0,30000,250,0)
set(26,0,34000,500,0)ph
set(26,0,35000,500,180)
.set(32,400,34000,350,0)
.set(32,-400,34000,350,0)
.set(32,0,34735,350,180)
.set(32,400,34735,350,180)
.set(32,-400,34735,350,180)
set(10,0,35000,250,0)
set(29,0,40000,-500,0)
set(29,0,40000,-500,180)
set(10,0,40000,250,0)p
fix(41,0,45000,-2250,0)s
set(10,0,45000,250,0)p
set(10,0,50000,250,0)p
chk(40,0,52000,250,0)
set(14,0,54000,250,-90)pt
.set(15,-4000,54770,250,90)
set(10,-4000,54000,250,90)p
.set(15,-9000,54770,0,90)
.set(15,-9000,53230,0,90)
set(10,-9000,54000,0,90)p
.set(15,-13000,54770,-250,90)
.set(35,-13000,53230,-250,90)
set(10,-13000,54000,-250,90)p
chk(40,-13000,54000,-250,90)
.set(15,-18000,54770,-250,90)
.set(15,-18000,53230,-250,90)
.set(15,-20000,54770,-250,90)
set(10,-18000,54000,-250,90)p
chk(40,-18000,54000,-250,90)
.set(15,-22770,52000,-250,0)
.set(15,-21230,50000,-250,0)
.set(15,-22770,50000,-250,0)
set(14,-22000,54000,-250,0)pt
set(10,-22000,50000,-250,0)p
set(30,-22000,46000,350,0)
set(10,-22000,41000,250,0)
set(13,-20490,35360,250,30)p
set(14,-18980,30780,250,90)pt
chk(40,-17440,30780,250,90)
set(14,-15900,30780,250,180)pt
set(10,-15900,34780,250,0)p
set(31,-15900,45000,250,0)pr
set(10,-15900,39780,250,0)p
.set(15,-16670,49670,-1640,0)
.set(15,-15220,49670,-1640,0)
.set(15,-16670,55270,-1640,0)
.set(15,-15220,55270,-1640,0)
set(10,-15900,49670,-1640,0)p
set(10,-15900,55270,-1640,0)p
set(31,-15900,59940,250,180)p
set(10,-15900,65000,250,0)p
set(14,-15900,69000,250,-90)pt
set(10,-19900,69000,250,90)p
.chk(30,-21900,69000,250,90)
chk(14,-23900,69000,250,0)
.chk(30,-23900,67500,250,1)
chk(14,-23900,66000,250,180)
.chk(30,-25400,66000,250,91)
chk(14,-26900,66000,250,0)
.chk(30,-26900,64500,250,181)
chk(14,-26900,63000,250,180)
.chk(10,-28400,63000,250,91)
chk(14,-29900,63000,250,0)
set(10,-29900,59000,250,0)p
set(10,-29900,55040,250,0)p
chk(40,-29900,55040,250,0)
set(14,-29900,51040,250,90)pt
set(10,-25900,51040,250,90)p
set(10,-21900,51040,250,90)p
set(12,-16260,49530,250,60)p
set(12,-10580,46510,250,60)p
set(10,-4950,45000,250,90)p
set(26,-4950,45000,250,-90)pr
set(26,-3950,45000,250,90)
fix(41,0,45000,-2250,90)
set(10,0,45000,250,90)p
set(26,4950,45000,250,90)
set(26,3950,45000,250,-90)
set(10,4950,45000,250,90)p
set(23,6300,45000,250,90)
set(23,15500,45000,0,-90)
set(10,16900,45000,0,90)p
chk(40,16900,45000,0,90)
set(36,22800,43000,0,-90)pr
set(14,20900,45000,0,-90)pt
set(10,20900,41000,0,0)p
set(36,19000,40000,0,90)
set(10,20900,36000,0,0)p
.set(15,21670,30400,-250,0)
.set(15,20130,30400,-250,0)
.set(28,20900,27700,-250,0)
.set(28,20900,28000,-250,0)
.set(28,20900,28300,-250,0)
.set(28,20900,28600,-250,0)
.set(28,20900,28900,-250,0)
.set(28,20900,29200,-250,0)
.set(28,20900,29500,-250,0)
.set(28,20900,29800,-250,0)
.set(28,20900,30100,-250,0)
.set(28,20900,30400,-250,0)
.set(28,20900,30700,-250,0)
.set(28,20900,31000,-250,0)
.set(28,20900,31300,-250,0)
.set(28,20900,31600,-250,0)
.set(28,20900,31900,-250,0)
.set(28,20900,32200,-250,0)
.set(28,20900,32500,-250,0)
.set(28,20900,32800,-250,0)
.chk(28,20900,33100,-250,0)
set(10,20900,30400,-250,0)p
chk(40,20900,30400,-250,0)
set(22,20900,27700,0,0)p
set(10,20900,24800,250,0)p
set(30,20900,22200,250,180)p
set(31,20900,19200,-290,180)
set(31,20900,15200,-290,0)
set(30,20900,12200,250,0)p
set(10,20900,6200,250,0)
