snap(-57,-60,-40)
sky(124,132,191)
fog(146,148,195)
ground(141,159,181)
polys(171,187,211)

fadefrom(5000)
density(3)
lightson()

name(The Legendary Challenge)
nlaps(1)
soundtrack(stardstm.mod,233,112)


set(47,0,0,0)p
set(10,0,5600,0)
set(10,0,11200,0)
set(29,0,14000,0)pr
set(10,0,16800,0)
set(10,0,22400,0)
set(10,0,28000,0)
set(10,0,33600,0)
set(31,0,33600,0)pr
set(10,0,39200,0)
set(10,0,44800,0)
set(10,0,50400,0)
set(10,0,56000,0)
set(10,0,61600,0)
chk(40,0,64000,0)
set(14,0,66050,-90)pt
set(14,-3450,66050,0)pt
set(12,-4970,61470,-30)p//1520
set(14,-6490,56890,180)pt
set(10,-11040,56890,90)p
chk(40,-9000,56890,90)
set(26,-14000,56890,90)pr
set(10,-16640,56890,90)
set(37,-15640,56890,90)
set(37,-16640,56600,90)
set(37,-16640,57180,90)
set(37,-17640,56890,90)
set(10,-22240,56890,90)
set(10,-27840,56890,90)
set(10,-33440,56890,90)p
set(14,-37890,56890,0)pt
chk(40,-37890,55165,0)
set(14,-37890,53440,90)pt
set(10,-33440,53440,-90)
set(10,-27840,53440,-90)
set(28,-27840,53440,-90)pr
set(10,-22240,53440,-90)
set(10,-17640,53440,-90)
set(10,-12040,53440,-90)
set(10,-6440,53440,-90)
set(26,-3000,53440,-90)pr
set(23,-3640,53440,90)

set(12,-17680,51940,60)po
set(10,-12040,50440,-90)p
set(10,-6440,50440,-90)p
set(30,-5000,50440,-90)pr
set(23,-3640,50440,90)
fix(41,-2600,50440,-800,90)s

set(23,3640,53440,-90)
set(10,6440,53440,-90)
set(10,12040,53440,-90)
chk(40,14000,53440,-90)
set(14,16490,53440,-90)pt
set(10,16490,49000,180)
set(10,16490,43400,180)p
set(10,16490,37800,180)
set(10,16490,32200,180)
set(10,16490,26600,180)p
set(10,16490,21000,180)
set(14,16490,16550,180)pt
set(10,12040,16550,90)
chk(40,14000,16550,90)
set(10,6440,16550,90)
set(26,3000,16550,90)pr
set(23,3640,16550,-90)
set(23,-3640,16550,90)
set(10,-6440,16550,90)
set(10,-12040,16550,90)
chk(40,-14000,16550,90)
set(14,-16490,16550,90)pr
set(10,-16490,21000,0)
set(10,-16490,26600,0)
set(10,-16490,32200,0)p
set(10,-16490,37800,0)
set(14,-16490,42250,-90)pt
chk(40,-18215,42250,90)
set(14,-19940,42250,0)pt
set(10,-19940,37800,180)
set(10,-19940,32200,180)
set(29,-19940,32200,180)pr
set(10,-19940,26600,180)
set(29,-19940,26600,0)pr
set(10,-19940,21000,180)
set(29,-19940,21000,180)pr
set(10,-19940,15400,180)
set(10,-19940,9800,180)
set(10,-19940,4200,180)
set(10,-19940,-1400,180)
set(10,-19940,-7000,180)
set(14,-19940,-11450,180)pt
chk(40,-21665,-11450,90)
set(14,-23390,-11450,90)pt
set(10,-23390,-7000,0)
set(10,-23390,-1400,0)
set(27,-23390,-1400,0)pr
set(10,-23390,4200,0)
set(10,-23390,9800,0)
set(10,-23390,15400,0)
set(10,-23390,21000,0)
set(10,-23390,26600,0)
set(28,-23390,26600,0)pr
set(10,-23390,32200,0)
set(10,-23390,37800,0)
chk(40,-23390,39000,0)
set(13,-24910,43400,30)
set(14,-26430,47850,-90)pt
chk(40,-28155,47850,90)
set(14,-29880,47850,0)pt
set(10,-29880,43400,180)
set(10,-29880,37800,180)
set(31,-29880,37800,180)pr
set(10,-29880,37800,180)
set(10,-29880,32200,180)
set(10,-29880,26600,180)
set(10,-29880,21000,180)
set(10,-29880,15400,180)
set(10,-29880,9800,180)
set(10,-29880,4200,180)
set(10,-29880,-1400,180)
set(10,-29880,-7000,180)
set(10,-29880,-12600,180)
set(10,-29880,-17000,180)
chk(40,-29880,-19000,0)
set(14,-29880,-21250,90)pt
set(10,-25600,-21250,-90)p
set(10,-20000,-21250,-90)
set(26,-20000,-21250,-90)pr
set(10,-14400,-21250,-90)
set(10,-8800,-21250,-90)
set(10,-3200,-21250,-90)
set(10,2400,-21250,-90)
set(10,8000,-21250,-90)
chk(40,10000,-21250,-90)
set(14,12450,-21250,180)pt
set(10,12450,-16800,0)
set(10,12450,-11200,0)
set(31,12450,-11200,0)pr
set(10,12450,-7000,0)
set(10,12450,-1400,100,0)
set(10,12450,4200,-50,0)
set(10,12450,9800,-200,0)
set(10,12450,15400,-350,0)
set(10,12450,21000,-350,0)
set(10,12450,26600,-200,0)
set(10,12450,32200,-50,0)p
set(10,12450,37800,100,0)
set(10,12450,43400,0)
set(10,12450,47000,0)
set(26,12450,49500,0)
set(23,12450,49000,180)
set(23,12450,57900,0)pr
set(26,12450,57400,180)
set(10,12450,60600,0)
set(14,12450,65050,-90)pt
chk(40,10725,65050,-90)pt
set(14,9000,65050,0)pt
set(10,9000,60600,0)
set(26,9000,57400,180)pr
set(23,9000,57900,0)
set(23,9000,49000,180)
set(26,9000,49500,0)
set(10,9000,47000,180)p
set(10,9000,43400,180)
set(10,9000,37800,100,180)
set(10,9000,32200,-50,180)
set(10,9000,26600,-200,180)p
set(10,9000,21000,-350,180)
set(10,9000,15400,-350,180)
set(10,9000,9800,-200,180)
set(10,9000,4200,-50,180)p
set(10,9000,-1400,100,180)
set(10,9000,-7000,180)p
set(10,9000,-11200,180)
