snap(0,0,-57)
sky(164,143,191)
fog(255,191,191)
ground(166,143,191)
polys(163,174,204)
fadefrom(5000)
density(5)
nlaps(8)
name(Reckoning)

//Primary road
set(10,0,-5600,180)
set(10,0,-11200,180)
set(47,0,0,0)p
set(10,0,5600,0)pt
set(10,0,11200,0)
set(10,0,16800,0)
set(26,0,14600,0)pr
set(26,0,15400,-200,0)pr
set(10,0,22400,0)
set(10,0,28000,0)
set(10,0,33600,0)
chk(40,0,36400,0)r
set(14,0,38150,-90)pt
set(10,-4550,38150,90) //2800
set(10,-10150,38150,90)
set(10,-15750,38150,90)
set(29,-20000,38150,90)pr
set(10,-21350,38150,90)
set(10,-26950,38150,90)
set(10,-32550,38150,90)
chk(40,-35350,38150,90)r
set(14,-37000,38150,0)p
set(10,-37000,33600,180)
set(10,-37000,28000,180)
set(10,-37000,22400,180)
set(26,-37000,14600,180)pr
set(10,-37000,16800,180)
set(10,-37000,11200,180)
set(10,-37000,5600,180)
set(10,-37000,0,180)p
set(10,-37000,-5600,180)
set(10,-37000,-11200,180)
chk(40,-37000,-14000,0)r
set(14,-37000,-15650,90)pt
set(10,-32550,-15650,90)
set(10,-26950,-15650,90)
set(10,-21350,-15650,90)
set(10,-15750,-15650,90)
set(10,-10150,-15650,90)
set(10,-4550,-15650,90)
chk(40,-1550,-15650,-90)r
set(14,0,-15650,180)pt

//Alternative roads
set(24,-18500,-8400,180)po
set(15,-18500,-5600,0)p
set(20,-18500,0,0)p
set(10,-18500,5600,0)p
set(10,-18500,11200,0)p
set(26,-18500,5400,0)pr
fix(41,-18500,10000,-1500,0)s
set(10,-18500,16800,180)
set(26,-18500,14410,180)
set(20,-18500,22400,180)
set(16,-18500,28000,0)
set(24,-18500,30800,0)po

set(37,-17000,13000,60)
set(37,-17000,12000,60)
set(37,-17000,11000,60)
set(37,-17000,10000,60)
set(37,-17000,9000,60)
set(37,-17000,8000,60)
set(37,-17000,7000,60)

set(37,-18500,13000,60)
set(37,-18500,12000,60)
set(37,-18500,11000,60)
set(37,-18500,10000,60)
set(37,-18500,9000,60)
set(37,-18500,8000,60)
set(37,-18500,7000,60)

set(37,-20000,13000,60)
set(37,-20000,12000,60)
set(37,-20000,11000,60)
set(37,-20000,10000,60)
set(37,-20000,9000,60)
set(37,-20000,8000,60)
set(37,-20000,7000,60)

set(24,-4500,10000,-90)po
set(20,-7300,10000,90)p
set(10,-12900,10000,-90)p
set(10,-18500,10000,-90)p
set(26,-12900,10000,90)pr
fix(41,-18500,10000,-1500,90)s
set(26,-24100,10000,-90)
set(10,-24100,10000,90)
set(20,-29700,10000,-90)
set(24,-32500,10000,90)po

maxl(14,-44900,-19950)
maxb(11,-22350,-42500)
maxr(14,7900,-19950)
maxt(11,44850,-42500)
