
snap(-20,0,-68)

sky(189,202,255)
fog(178,184,214)
ground(176,176,176)
polys(172,172,172)

fadefrom(5000)
density(3)
soundtrack(Track26,313,148)
lightson()

name(The Lair of the Big Digger)
nlaps(3)


set(47,0,0,0)p
set(10,0,5600,0)p
set(10,0,11200,180)
set(26,0,10000,0)pr
set(26,0,11200,180)
set(10,0,16800,0)p
set(10,0,22400,180)p
set(10,0,28000,0)
chk(40,0,28000,0)
set(14,0,32550,0)pt
set(10,4550,32550,-90)
set(10,10150,32550,-90)//p
set(27,9750,32550,-90)pr
set(10,15750,32550,-90)
//
set(37,11350,32850,0)
set(37,11350,32250,0)
set(37,12550,32850,0)
set(37,12550,32250,0)
set(37,13750,32850,0)
set(37,13750,32250,0)
//
set(10,21350,32550,-90)
chk(40,22350,32550,-90)
set(14,25800,32550,-90)pt
set(10,25800,28000,180)

set(32,26700,28000,180)//Step: 725
set(32,26700,27275,0)
set(32,26250,28000,180)
set(32,26250,27275,0)
set(32,25800,28000,180)pr
set(32,25800,27275,0)
set(32,25350,28000,180)
set(32,25350,27275,0)
set(32,24900,28000,180)
set(32,24900,27275,0)

set(10,25800,22400,180)
set(10,25800,16800,180)p
//chk(40,25800,16800,180)
set(10,25800,11200,180)
set(10,25800,5600,180)p

set(32,26700,5600,180)
set(32,26700,4875,0)
set(32,26250,5600,180)
set(32,26250,4875,0)
set(32,25800,5600,180)pr
set(32,25800,4875,0)
set(32,25350,5600,180)
set(32,25350,4875,0)
set(32,24900,5600,180)
set(32,24900,4875,0)

//(Side ramps)//

set(37,12450,15600,45)
set(37,12450,15600,135)
fix(41,12450,15600,-900,0)s
fix(41,12450,15600,-900,90)s

set(14,25800,1150,180)pt
set(10,21350,1150,90)//p
chk(40,21350,1150,90)
set(14,16900,1150,90)pt
set(10,16900,5600,0)
set(28,16900,9000,0)pr
set(10,16900,11200,0)
set(10,16900,16800,0)
set(14,16900,21250,-90)pt
set(10,12450,21250,-90)//p
chk(40,12450,21250,-90)
set(14,8000,21250,0)pt
set(10,8000,16800,180)
set(10,8000,11200,180)//p
set(26,8000,11200,180)pr
set(10,8000,5600,180)
set(10,8000,0,180)
set(10,8000,-5600,180)
chk(40,8000,-7400,0)
set(14,8000,-10050,90)pt
set(10,12450,-10050,-90)
set(10,16900,-10050,-90)
set(10,22500,-10050,-90)
set(10,28100,-10050,-90)//p
chk(40,29500,-10050,-90)
set(14,32550,-10050,180)pt
set(10,32550,-5600,0)
set(10,32550,0,0)
set(10,32550,5600,0)
set(26,32550,5600,0)pr
set(10,32550,11200,0)
set(10,32550,16800,0)
set(10,32550,22400,0)
set(10,32550,28000,0)p
set(10,32550,33600,0)
chk(40,32550,35600,0)
set(14,32550,38050,-90)pt
set(10,28100,38050,90)
set(10,22500,38050,90)//p
set(29,16900,38050,90)pr

//(Arcs)//

set(10,16900,38050,90)
set(10,11300,38050,90)
set(10,5700,38050,90)
set(10,100,38050,90)
set(10,-5500,38050,90)
chk(40,-6500,38050,90)
set(14,-9950,38050,0)pt
set(13,-8450,33500,-150)//Step: 5690
//chk(40,-8450,33500,0)
chk(40,-6950,30700,0)
set(12,-8450,27820,150)
chk(40,-9950,25020,0)
set(13,-8450,22150,-150)
chk(40,-6950,19350,0)
set(12,-8450,16460,150)
chk(40,-9950,13660,0)
set(13,-8450,10770,-150)
chk(40,-6950,7970,0)
set(12,-8450,5080,150)
chk(40,-9950,2280,0)
set(10,-9950,-560,180)
set(10,-9950,-6160,180)
set(10,-9950,-11760,180)
set(10,-9950,-17260,180)
set(14,-9950,-21250,90)pt
set(10,-5500,-21250,-90)
set(10,-3500,-21250,-90)
chk(40,-3500,-21250,-90)

set(14,0,-21250,180)pt
set(10,0,-16800,0)p
set(26,0,-10000,180)
set(26,0,-11200,0)pr
set(10,0,-11200,0)
set(10,0,-5600,0)p

//Side ramps
set(36,24000,28000,90)//step: 1950
set(36,27600,28000,-90)
set(36,24000,26050,90)
set(36,27600,26050,-90)
set(36,24000,24100,90)
set(36,27600,24100,-90)
set(36,24000,22150,90)
set(36,27600,22150,-90)
set(36,24000,20200,90)
set(36,27600,20200,-90)
set(36,24000,18250,90)
set(36,27600,18250,-90)
set(36,24000,16300,90)
set(36,27600,16300,-90)
set(36,24000,14350,90)
set(36,27600,14350,-90)
set(36,24000,12400,90)
set(36,27600,12400,-90)
set(36,24000,10450,90)
set(36,27600,10450,-90)
set(36,24000,8500,90)
set(36,27600,8500,-90)
set(36,24000,6550,90)
set(36,27600,6550,-90)
set(36,24000,4600,90)
set(36,27600,4600,-90)
//

//Arcs
set(38,13900,38050,90)
set(38,12900,38050,90)
set(38,11900,38050,90)
set(38,10900,38050,90)
set(38,9900,38050,90)
set(38,8900,38050,90)
set(38,7900,38050,90)
set(38,6900,38050,90)
set(38,5900,38050,90)
set(38,4900,38050,90)
set(38,3900,38050,90)
set(26,1900,38050,90)
//

//Fix
set(24,6425,-15825,90)po
set(15,9225,-15825,90)p
set(35,11825,-15825,90)pr
set(15,14825,-15825,90)p
fix(41,14825,-15825,-1000,90)s
set(15,20425,-15825,90)p
set(35,17825,-15825,90)pr
set(15,26025,-15825,90)p
set(24,28825,-15825,-90)po
//

maxl(15,-17500,-25200)
maxb(12,-27600,-15100)
maxr(15,40100,-25200)
maxt(12,44400,-15100)
