snap(10000,-99,-99)
sky(0,0,0)
ground(0,0,0)
fadefrom(0)
lights()
name(Death Pit)
nlaps(10)

set(47,0,0,-9000,0)

set(30,4000,-200,-9000,-90)
set(30,4000,1200,-9000,-90)
set(30,4000,2600,-9000,-90)
set(30,4000,4000,-9000,-90)
set(30,4000,5400,-9000,-90)
set(30,4000,6800,-9000,-90)
set(30,4000,8200,-9000,-90)
set(30,4000,9600,-9000,-90)
set(30,4000,11000,-9000,-90)
set(30,4000,12400,-9000,-90)
set(30,4000,13800,-9000,-90)

set(30,2800,16400,-9000,-45)

set(30,-50,17600,-9000,0)
set(30,-1450,17600,-9000,0)
set(30,-2850,17600,-9000,0)
set(30,-4250,17600,-9000,0)
set(30,-5650,17600,-9000,0)
set(30,-7050,17600,-9000,0)
set(30,-8450,17600,-9000,0)
set(30,-9850,17600,-9000,0)
set(30,-11250,17600,-9000,0)
set(30,-12650,17600,-9000,0)
set(30,-14050,17600,-9000,0)

set(30,-16900,16400,-9000,45)

set(30,-18100,-200,-9000,90)
set(30,-18100,1200,-9000,90)
set(30,-18100,2600,-9000,90)
set(30,-18100,4000,-9000,90)
set(30,-18100,5400,-9000,90)
set(30,-18100,6800,-9000,90)
set(30,-18100,8200,-9000,90)
set(30,-18100,9600,-9000,90)
set(30,-18100,11000,-9000,90)
set(30,-18100,12400,-9000,90)
set(30,-18100,13800,-9000,90)

set(30,-16900,-2800,-9000,135)

set(30,-50,-4000,-9000,180)
set(30,-1450,-4000,-9000,180)
set(30,-2850,-4000,-9000,180)
set(30,-4250,-4000,-9000,180)
set(30,-5650,-4000,-9000,180)
set(30,-7050,-4000,-9000,180)
set(30,-8450,-4000,-9000,180)
set(30,-9850,-4000,-9000,180)
set(30,-11250,-4000,-9000,180)
set(30,-12650,-4000,-9000,180)
set(30,-14050,-4000,-9000,180)

set(30,2800,-2800,-9000,-135)


maaxt(6,18600,-20100)
maaxb(6,-5000,-20100)
maaxl(6,-20100,-5000)
maaxr(6,5000,-5000)


set(10,0,4000,-9000,0)p
set(10,0,9600,-9000,0)p
set(58,0,13600,-9000,45)p
chk(40,0,13600,-9000,0)
set(14,0,13600,-9000,-90)

set(10,-4500,13600,-9000,90)p
set(10,-10100,13600,-9000,90)p
set(58,-14100,13600,-9000,-45)p
chk(40,-14100,13600,-9000,0)
set(14,-14100,13600,-9000,0)

set(10,-14100,9600,-9000,0)p
set(10,-14100,4000,-9000,0)p
set(58,-14100,0,-9000,45)p
chk(40,-14100,0,-9000,0)
set(14,-14100,0,-9000,90)

set(10,-10100,0,-9000,90)p
set(10,-4500,0,-9000,90)p
set(58,0,0,-9000,-45)p
chk(40,0,0,-9000,0)
set(14,0,0,-9000,180)

set(24,-7050,6800,250,90)
set(24,-7050,6800,250,-90)
set(63,-7050,6800,250,90)
fix(41,-7050,6800,0,0)
fix(41,-7050,6800,0,90)


set(37,1750,-4500,250,90)
set(37,1750,-500,250,0)
set(37,1750,1500,250,90)
set(37,1750,5500,250,90)
set(37,1750,7500,250,0)
set(37,1750,11500,250,90)
set(37,1750,13500,250,0)
set(37,1750,17500,250,0)

set(37,1050,-5000,250,90)
set(37,1050,-3000,250,0)
set(37,1050,1000,250,90)
set(37,1050,3000,250,90)
set(37,1050,7000,250,0)
set(37,1050,9000,250,0)
set(37,1050,13000,250,0)
set(37,1050,15000,250,0)
set(37,1050,19000,250,90)

set(37,750,-4500,250,0)
set(37,750,-500,250,0)
set(37,750,1500,250,90)
set(37,750,5500,250,0)
set(37,750,7500,250,90)
set(37,750,11500,250,90)
set(37,750,13500,250,90)
set(37,750,17500,250,0)

set(37,50,-5000,250,90)
set(37,50,-1000,250,0)
set(37,50,1000,250,0)
set(37,50,5000,250,90)
set(37,50,7000,250,0)
set(37,50,11000,250,0)
set(37,50,13000,250,90)
set(37,50,17000,250,0)
set(37,50,19000,250,90)

set(37,-750,-2500,250,0)
set(37,-750,-500,250,90)
set(37,-750,3500,250,0)
set(37,-750,5500,250,90)
set(37,-750,9500,250,0)
