snap(10000,10000,10000)
sky(0,0,0)
ground(0,0,0)
texture(0,0,0,0)
fadefrom(0)
name(Force Field Included)
nlaps(6)

set(47,0,0,250,0)

set(23,0,0,250,0)
set(23,0,0,250,-90)
set(23,0,0,250,90)
set(23,0,0,250,180)

set(23,5000,6000,250,-90)p
set(14,6000,6000,250,-90)p
chk(40,5600,5600,250,45)
set(23,6000,5000,250,0)p

set(23,6000,-5000,250,180)p
set(14,6000,-6000,250,180)p
chk(40,5600,-5600,250,-45)
set(23,5000,-6000,250,-90)p

set(23,-5000,-6000,250,90)p
set(14,-6000,-6000,250,90)p
chk(40,-5600,-5600,250,45)
set(23,-6000,-5000,250,180)p

set(23,-6000,5000,250,0)p
set(14,-6000,6000,250,0)p
chk(40,-5600,5600,250,-45)
set(23,-5000,6000,250,90)p

set(48,0,5000,250,90)
set(48,0,-5000,250,90)
set(48,-5000,0,250,0)
set(48,5000,0,250,0)

set(37,2500,2500,250,0)
set(37,2500,2500,250,90)
set(37,2500,-2500,250,0)
set(37,2500,-2500,250,90)
set(37,-2500,-2500,250,0)
set(37,-2500,-2500,250,90)
set(37,-2500,2500,250,0)
set(37,-2500,2500,250,90)

fix(41,0,0,250,0)
fix(41,0,0,250,90)
