snap(10,-40,-70)
sky(190,217,245)
ground(201,204,183)
polys(201,204,183)
clouds(191,235,255,3,-1031)
texture(0,0,0,51)
fadefrom(0)
mountains(4787)

name(The Mad Party)

nlaps(10)

set(77,0,-1200000000,-400000000,0)

set(47,0,0,250,0)
set(15,1750,0,250,0)
set(15,1750,5600,250,0)
set(15,1750,11200,250,0)
set(33,1750,11200,250,180)
set(15,1750,16800,250,0)
set(20,1750,22400,250,0)
set(14,1750,26950,250,-90)
chk(40,0,26950,250,90)
set(14,-1750,26950,250,0)
set(10,-1750,22400,250,0)
set(10,-1750,16800,250,0)
set(10,-1750,11200,250,0)
set(78,-1750,11200,250,180)
set(10,-1750,5600,250,0)
set(20,-1750,0,250,0)
set(17,-1750,-4550,250,90)
set(25,0,-4550,250000000,90)p
chk(42,0,-4550,250,90)
set(17,1750,-4550,250,180)


set(75,100,-2550,250,180)
set(73,-50,-2150,250,0)
set(75,-300,-350,250,-90)
set(74,100,425,250,90)
set(73,-525,1950,250,90)
set(69,-75,2875,250,0)
set(74,400,3725,250,0)
set(73,0,5750,250,180)
set(75,-425,6725,250,90)
set(74,0,7550,250,-90)
set(73,-675,9450,250,-90)
set(75,250,10275,250,180)
set(74,275,11025,250,180)
set(69,-425,12975,250,-90)
set(73,0,14050,250,0)
set(75,-170,15948,250,0)
set(74,-25,17400,250,90)
set(75,38,18732,250,90)
set(73,-350,19650,250,90)
set(74,325,21550,250,0)
set(73,200,24150,250,180)
set(74,-325,24700,250,-90)
set(75,374,25208,250,180)
pile(6112,5,6,-330,23324)
pile(2562,3,4,22,22444)
pile(318,3,4,-282,15064)
pile(2415,4,2,-90,12004)
pile(2106,4,2,-154,8416)
pile(3148,2,3,-410,5148)
pile(7233,2,3,-42,4604)
pile(2493,2,3,-474,1252)
pile(8192,3,3,-74,-1132)
pile(9304,3,3,3670,-1884)
pile(7537,4,5,3718,-1292)
pile(9358,4,5,3686,5116)
pile(888,3,6,3734,6156)
pile(8129,4,3,-3675,20975)
pile(1428,4,3,-3700,22750)
pile(2514,4,3,3925,20450)
pile(6024,2,4,3425,19575)
pile(4655,2,4,4100,18925)
pile(5332,4,2,3725,14850)
pile(2499,4,2,3875,11425)
pile(5982,5,3,3500,14000)
pile(1289,6,2,3750,2950)
pile(1204,2,3,3800,10200)
pile(1053,2,3,3400,10425)
pile(6352,2,3,-3275,23725)
pile(8474,2,3,-3425,21975)
pile(6722,4,3,-3550,-3000)
pile(4675,5,3,-3525,14700)
pile(1510,5,3,-3900,13700)
pile(121,3,3,-3675,11850)
pile(2578,5,4,-3750,7725)
pile(740,3,3,-3475,6650)
pile(9298,2,3,-4475,6950)
pile(3567,6,6,-3900,1775)
pile(8616,2,5,-5125,1150)
pile(1368,3,5,-3525,3350)
pile(9703,3,5,-4025,-25)
pile(1424,4,5,-3550,-6925)
pile(4267,4,5,-1750,-7800)
pile(4028,4,5,-2675,-6350)
pile(9074,3,5,2900,-6275)
pile(8981,3,5,3600,23550)
pile(7363,4,3,-1950,29500)
pile(1844,3,3,-2850,28725)
pile(55,4,4,2225,28300)
pile(5978,4,4,3300,26850)
pile(4173,5,6,-3475,27425)
pile(3467,5,6,1500,-7650)

maxr(8,4750,-6000)
maxb(2,-8400,-2450)
maxl(8,-4850,-6000)
maxt(2,30000,-2450)
