snap(50,50,50)
sky(150,150,150)
ground(255,255,255)
mountains(572975)
fadefrom(0)
name(Winter Mode)
nlaps(5)

set(77,0,0,-2000000000,0)

set(46,0,0,250,0)
set(30,0,31000,250,0)pr
set(26,5000,42000,250,0)
set(26,-5000,42000,250,180)
set(52,5000,-45000,250,180)
set(52,-5000,-45000,250,0)
set(32,350,65000,250,0)pr
set(32,-350,70000,250,0)pr
set(32,350,75000,250,0)pr
set(28,5000,75000,250,0)
set(28,-5000,75000,250,0)
set(32,-350,80000,250,0)pr
set(32,350,85000,250,180)
set(32,-350,90000,250,180)
chk(40,0,103000,250,0)p
fix(41,0,103000,0,0)
set(23,0,102000,250,180)pt

set(30,0,43000,250,180)pr

set(45,0,4000,250,180)pr
set(45,0,1200,-250,180)pr

set(31,0,-30000,250,180)pr
set(31,1400,-30000,250,180)
set(31,2800,-30000,250,180)
set(31,-1400,-30000,250,180)
set(31,-2800,-30000,250,180)

set(28,5000,-75000,250,0)
set(28,-5000,-75000,250,0)

chk(40,0,-103000,250,0)
fix(41,0,-103000,0,0)
set(23,0,-102000,250,0)

set(29,500,-70000,250,180)
set(29,-500,-70000,250,0)

set(31,0,-34000,250,0)pr
set(31,1400,-34000,250,0)
set(31,2800,-34000,250,0)
set(31,-1400,-34000,250,0)
set(31,-2800,-34000,250,0)

set(45,0,-4000,250,0)pr
set(45,0,-1200,-250,0)pr


set(76,1500,50000,250,0)
set(76,1500,50000,250,90)

set(76,3000,-50000,250,0)
set(76,3000,-50000,250,90)

set(76,-3000,-50000,250,0)
set(76,-3000,-50000,250,90)

set(76,-1500,50000,250,0)
set(76,-1500,50000,250,90)

set(37,-10000,36000,250,0)
set(37,10000,36000,250,0)
set(37,-10000,-36000,250,0)
set(37,10000,-36000,250,0)

set(10,0,-100000,250,0)
set(10,0,-95000,250,0)
set(10,0,-90000,250,0)
set(10,0,-85000,250,0)
set(10,0,-80000,250,0)
set(10,0,-75000,250,0)
set(10,0,-70000,250,0)
set(10,0,-65000,250,0)
set(10,0,-60000,250,0)
set(10,0,-55000,250,0)
set(10,0,-50000,250,0)
set(10,0,-45000,250,0)
set(10,0,-40000,250,0)
set(10,0,-35000,250,0)
set(10,0,-30000,250,0)
set(10,0,-25000,250,0)
set(10,0,-20000,250,0)
set(10,0,-15000,250,0)
set(10,0,-10000,250,0)
set(10,0,-5000,250,0)
set(10,0,0,250,0)
set(10,0,5000,250,0)
set(10,0,10000,250,0)
set(10,0,15000,250,0)
set(10,0,20000,250,0)
set(10,0,25000,250,0)
set(10,0,30000,250,0)
set(10,0,35000,250,0)
set(10,0,40000,250,0)
set(10,0,45000,250,0)
set(10,0,50000,250,0)
set(10,0,55000,250,0)
set(10,0,60000,250,0)
set(10,0,65000,250,0)
set(10,0,70000,250,0)
set(10,0,75000,250,0)
set(10,0,80000,250,0)
set(10,0,85000,250,0)
set(10,0,90000,250,0)
set(10,0,95000,250,0)
set(10,0,100000,250,0)

set(23,5000,-97000,250,0)
set(10,5000,-95000,250,0)
set(10,5000,-90000,250,0)
set(10,5000,-85000,250,0)
set(10,5000,-80000,250,0)
set(10,5000,-75000,250,0)
set(10,5000,-70000,250,0)
set(10,5000,-65000,250,0)
set(10,5000,-60000,250,0)
set(10,5000,-55000,250,0)
set(10,5000,-50000,250,0)
set(10,5000,-45000,250,0)
set(10,5000,-40000,250,0)
set(10,5000,-35000,250,0)
set(10,5000,-30000,250,0)
set(10,5000,-25000,250,0)
set(10,5000,-20000,250,0)
set(10,5000,-15000,250,0)
set(10,5000,-10000,250,0)
set(10,5000,-5000,250,0)
set(10,5000,0,250,0)
set(10,5000,5000,250,0)
set(10,5000,10000,250,0)
set(10,5000,15000,250,0)
set(10,5000,20000,250,0)
set(10,5000,25000,250,0)
set(10,5000,30000,250,0)
set(10,5000,35000,250,0)
set(10,5000,40000,250,0)
set(10,5000,45000,250,0)
set(10,5000,50000,250,0)
set(10,5000,55000,250,0)
set(10,5000,60000,250,0)
set(10,5000,65000,250,0)
set(10,5000,70000,250,0)
set(10,5000,75000,250,0)
set(10,5000,80000,250,0)
set(10,5000,85000,250,0)
set(10,5000,90000,250,0)
set(10,5000,95000,250,0)
set(23,5000,97000,250,180)

set(23,-5000,-97000,250,0)
set(10,-5000,-95000,250,0)
set(10,-5000,-90000,250,0)
set(10,-5000,-85000,250,0)
set(10,-5000,-80000,250,0)
set(10,-5000,-75000,250,0)
set(10,-5000,-70000,250,0)
set(10,-5000,-65000,250,0)
set(10,-5000,-60000,250,0)
set(10,-5000,-55000,250,0)
set(10,-5000,-50000,250,0)
set(10,-5000,-45000,250,0)
set(10,-5000,-40000,250,0)
set(10,-5000,-35000,250,0)
set(10,-5000,-30000,250,0)
set(10,-5000,-25000,250,0)
set(10,-5000,-20000,250,0)
set(10,-5000,-15000,250,0)
set(10,-5000,-10000,250,0)
set(10,-5000,-5000,250,0)
set(10,-5000,0,250,0)
set(10,-5000,5000,250,0)
set(10,-5000,10000,250,0)
set(10,-5000,15000,250,0)
set(10,-5000,20000,250,0)
set(10,-5000,25000,250,0)
set(10,-5000,30000,250,0)
set(10,-5000,35000,250,0)
set(10,-5000,40000,250,0)
set(10,-5000,45000,250,0)
set(10,-5000,50000,250,0)
set(10,-5000,55000,250,0)
set(10,-5000,60000,250,0)
set(10,-5000,65000,250,0)
set(10,-5000,70000,250,0)
set(10,-5000,75000,250,0)
set(10,-5000,80000,250,0)
set(10,-5000,85000,250,0)
set(10,-5000,90000,250,0)
set(10,-5000,95000,250,0)
set(23,-5000,97000,250,180)

set(29,5000,0,250,0)
set(29,-5000,0,250,180)

set(60,10000,110000,250,180)
set(60,-10000,110000,250,180)
set(60,10000,-110000,250,0)
set(60,-10000,-110000,250,0)

set(67,-2500,0,250,180)
set(66,2500,0,250,-90)

set(66,-2500,5000,250,90)
set(66,-2500,10000,250,180)
set(68,-2500,15000,250,90)
set(66,-2500,20000,250,0)
set(66,-2500,25000,250,90)
set(66,-2500,30000,250,0)
set(65,-2500,35000,250,0)
set(69,-2500,40000,250,180)
set(67,-2500,45000,250,0)
set(67,-2500,55000,250,180)
set(66,-2500,60000,250,0)
set(65,-2500,65000,250,180)
set(69,-2500,70000,250,0)
set(67,-2500,75000,250,90)
set(69,-2500,80000,250,0)
set(66,-2500,85000,250,180)
set(65,-2500,90000,250,0)
set(65,-2500,95000,250,180)
set(68,-2500,100000,250,90)

set(66,2500,5000,250,-90)
set(67,2500,10000,250,180)
set(68,2500,15000,250,90)
set(69,2500,20000,250,-90)
set(67,2500,25000,250,90)
set(66,2500,30000,250,0)
set(66,2500,35000,250,0)
set(69,2500,40000,250,0)
set(68,2500,45000,250,90)
set(67,2500,55000,250,180)
set(66,2500,60000,250,0)
set(65,2500,65000,250,0)
set(66,2500,70000,250,90)
set(67,2500,75000,250,90)
set(69,2500,80000,250,0)
set(66,2500,85000,250,180)
set(68,2500,90000,250,0)
set(68,2500,95000,250,0)
set(69,2500,100000,250,-90)

set(66,-2500,-5000,250,90)
