snap(0,0,0)
sky(50,50,50)
ground(150,150,150)
polys(140,140,140)
fadefrom(0)
name(Against 1)
nlaps(0)

set(77,0,0,-2000000000,0)
set(25,0,0,250,0)pr

set(38,0,0,250,1)
set(38,0,0,250,-1)
set(38,0,0,250,91)
set(38,0,0,250,89)

set(31,0,2500,250,180)
set(31,1875,1875,250,135)
set(31,2500,0,250,90)
set(31,1875,-1875,250,45)

set(31,0,-2500,250,0)
set(31,-1875,-1875,250,-45)
set(31,-2500,0,250,-90)
set(31,-1875,1875,250,-135)

set(23,0,4500,250,180)
set(23,3225,3225,250,135)
set(23,4500,0,250,90)
set(23,3225,-3225,250,45)

set(23,0,-4500,250,0)
set(23,-3225,-3225,250,-45)
set(23,-4500,0,250,-90)
set(23,-3225,3225,250,-135)

fix(41,0,0,-2000,0)
fix(41,0,0,-2000,90)

set(14,-21000,21000,250,0)
set(10,-16800,21000,250,90)
set(10,-11200,21000,250,90)
set(26,-11200,21000,250,-90)
set(26,-9200,21000,250,90)
set(10,-5600,21000,250,90)
set(10,0,21000,250,90)
set(10,5600,21000,250,90)
set(26,9200,21000,250,-90)
set(26,11200,21000,250,90)
set(10,11200,21000,250,90)
set(10,16800,21000,250,90)
set(14,21000,21000,250,-90)

set(20,21000,16800,250,0)
set(44,21000,11200,250,0)
set(35,21000,11200,250,0)
set(43,21000,5600,250,0)
set(43,21000,0,250,0)
set(43,21000,-5600,250,0)
set(35,21000,-11200,250,0)
set(44,21000,-11200,250,180)
set(21,21000,-16800,250,180)

set(19,-21000,-21000,250,90)
set(18,-16800,-21000,250,90)
set(18,-11200,-21000,250,90)
set(36,-11200,-22900,250,180)
set(18,-5600,-21000,250,90)
set(18,0,-21000,250,90)
set(18,5600,-21000,250,90)
set(36,11200,-22900,250,180)
set(18,11200,-21000,250,90)
set(18,16800,-21000,250,90)
set(19,21000,-21000,250,180)

set(20,-21000,16800,250,0)
set(44,-21000,11200,250,0)
set(35,-21000,11200,250,180)
set(43,-21000,5600,250,180)
set(43,-21000,0,250,180)
set(43,-21000,-5600,250,180)
set(35,-21000,-11200,250,180)
set(44,-21000,-11200,250,180)
set(21,-21000,-16800,250,180)

set(37,30000,30000,250,0)
set(23,30000,30000,250,0)
set(23,30000,30000,250,180)

set(37,30000,-30000,250,0)
set(23,30000,-30000,250,0)
set(23,30000,-30000,250,180)

set(37,-30000,-30000,250,0)
set(23,-30000,-30000,250,0)
set(23,-30000,-30000,250,180)

set(37,-30000,30000,250,0)
set(23,-30000,30000,250,0)
set(23,-30000,30000,250,180)

maxt(0,38000,0)
maxb(0,-38000,0)
maxr(0,38000,0)
maxl(0,-38000,0)
