

snap(-5,-5,10)


sky(50,200,255)
fog(255,255,255) 
ground(10,30,75)

fadefrom(4000)

name(Surfers' Paradise)

nlaps(1)

set(36,0,-3500,180)
set(10,0,0,0)p
set(28,0,500,0)
set(10,0,5600,0)p
set(10,0,11200,0)p
chk(40,0,11000,0)
set(32,-250,12500,0)pr
set(32,250,12500,0)pr

set(36,1150,17000,90)
set(36,1150,19800,90)
set(36,1150,20700,90)
set(36,1150,21600,90)
set(36,1150,22500,90)
set(36,-1150,17000,-90)
set(36,-1150,18900,-90)
set(36,-1150,19800,-90)
set(36,-1150,20700,-90)
set(36,-1150,22500,-90)

set(10,0,27000,0)
chk(40,0,28500,0)
set(10,0,32600,0)p
set(10,0,38200,0)p
set(30,0,40000,0)pr

fix(41,0,42000,-800,3902)s

set(30,0,44000,180)pr
set(10,0,48000,0)p
set(14,0,52000,0)pt
chk(40,1500,52000,90)
set(11,4000,52000,90)
set(11,9600,52000,90)
set(37,5000,51600,0)
set(37,8000,52400,0)
set(37,11000,52000,90)
set(37,14000,52000,0)
set(37,18000,52200,90)
set(37,20000,51800,90)
set(11,15200,52000,90)
set(11,20800,52000,90)
chk(40,23500,52000,90)
set(14,25000,52000,-90)pt
set(10,25000,48000,0)p
set(31,25000,45000,180)pr

set(31,25000,31000,0)pr
set(10,25000,25000,0)
set(38,25000,28000,0)
set(38,25000,27000,0)
set(38,25000,26000,0)
chk(40,25000,25000,0)
set(38,25000,24000,0)
set(38,25000,23000,0)
set(38,25000,22000,0)
set(31,25000,19000,180)pr

set(31,25000,5000,0)
set(10,25000,2000,0)
set(14,25000,-2000,180)pt
chk(40,23500,-2000,90)
set(10,21000,-2000,90)
set(30,16000,-2000,90)

set(30,11000,-2000,-90)
set(10,6900,-2000,90)
chk(40,4500,-2000,90)
set(14,2900,-2000,90)pt
set(10,2900,2000,0)
set(10,2900,7600,0)
set(10,2900,13200,0)
set(10,2900,18800,0)
set(36,1150,18900,90)ph
set(10,2900,24400,0)
set(14,2900,28400,0)
chk(40,4500,28400,90)
set(14,5900,28400,-90)
set(10,5900,24400,0)
set(36,7800,24400,-90)ph
set(14,5900,20400,90)
chk(40,7400,20400,90)
set(13,10450,21900,-60)
set(14,15000,23400,180)
set(26,15000,25500,0)pr

set(26,15000,39900,180)pr
set(14,15000,42000,-90)
set(10,11000,42000,90)
set(28,8000,42000,90)
set(28,4000,42000,90)
set(10,1000,42000,90)
chk(40,0,42000,90)
set(10,-1900,42000,90)
set(14,-5900,42000,0)pt
set(13,-4400,37500,30)p
set(10,-2900,31900,0)p
set(10,-2900,26300,0)
set(36,-1150,21600,-90)ph
set(10,-2900,20700,0)
set(10,-2900,15100,0)p
set(10,-2900,9500,0)
set(29,-2900,4600,0)pr
set(10,-2900,2000,0)
set(10,-2900,-3600,0)
set(10,-2900,-9200,0)
set(14,-2900,-13200,90)pt
chk(40,-1400,-13200,90)
set(10,1000,-13200,90)
set(28,5250,-13200,90)pr
set(10,9500,-13200,90)
chk(40,12000,-13200,90)
set(14,13500,-13200,180)pt
set(10,13500,-9200,0)
set(30,13500,-4500,0)pr

fix(41,13500,-2000,-800,142)

set(30,13500,500,180)
set(10,13500,6500,0)
chk(40,13500,6900,0)
set(36,13500,8100,0)ph

