
//Jungle Ruins by MoGa_DeX


snap(-20,25,-20)

sky(0,60,0)
fog(180,140,150)
ground(0,30,0)

fadefrom(5000)

name(Jungle Ruins)

nlaps(4)


set(11,0,0,0)p
fix(41,0,0,0,360)s
set(10,0,5600,0)p

chk(40,0,8000,0)
set(36,-200,9500,0)
set(36,-2100,9500,0)
chk(40,-2300,8000,0)

set(10,-2300,5600,0)p
set(11,-2300,0,0)p
set(10,-2300,-5600,0)p

chk(40,-2300,-8000,0)
set(36,-2500,-9500,180)
set(36,-4400,-9500,180)
chk(40,-4600,-8000,0)

set(26,-4600,-5100,0)pr
set(10,-4600,-7600,0)
set(23,-4600,-5600,180)

set(23,-4600,7600,0)
chk(40,-4600,7600,0)
set(14,-4600,9000,-90)
set(10,-8600,9000,90)
set(14,-12600,9000,0)
chk(40,-12600,6500,0)
set(22,-12600,7000,0)
set(22,-12600,6000,0)
set(14,-12600,4000,90)
set(10,-8600,4000,90)
set(31,-7000,4000,-90)pr


set(23,11000,4000,-90)p
set(14,12600,4000,-90)pt
chk(40,12600,2250,0)
set(14,12600,500,180)pt
set(10,8600,500,90)
set(31,7000,500,90)pr

set(23,-11000,500,90)p
set(14,-12600,500,0)pt
chk(40,-12600,-1250,0)
set(14,-12600,-3000,90)pt
set(10,-8600,-3000,90)
set(31,-7000,-3000,-90)

set(23,11000,-3000,-90)
set(14,12600,-3000,-90)
set(22,12600,-6000,0)
set(22,12600,-7000,0)
chk(40,12600,-5500,0)
set(22,12600,-5000,0)
set(14,12600,-9000,180)
set(10,8600,-9000,90)
set(14,4600,-9000,90)
chk(40,4600,-8000,0)
set(22,4600,-7000,0)
set(22,4600,-6000,0)
set(26,4600,-6000,0)
set(23,4600,-6000,180)

set(23,4600,5600,0)
set(10,4600,7600,0)

chk(40,4600,8000,0)
set(36,4400,9500,0)
set(36,2500,9500,0)
chk(40,2300,8000,0)

set(10,2300,5600,0)p
set(11,2300,0,0)p
set(10,2300,-5600,0)p

chk(40,2300,-8000,0)
set(36,2100,-9500,180)
set(36,200,-9500,180)
chk(40,0,-8000,0)


set(38,2300,-4000,0)
set(38,2300,-3000,0)
set(38,2300,-2000,0)
set(38,2300,-1000,0)
set(38,2300,0,0)
set(38,2300,1000,0)
set(38,2300,2000,0)
set(38,2300,3000,0)
set(38,2300,4000,0)

set(38,-2300,-4000,0)
set(38,-2300,-3000,0)
set(38,-2300,-2000,0)
set(38,-2300,-1000,0)
set(38,-2300,0,0)
set(38,-2300,1000,0)
set(38,-2300,2000,0)
set(38,-2300,3000,0)
set(38,-2300,4000,0)

set(38,0,-4500,0)
set(38,0,-3000,0)
set(38,0,-1500,0)
set(38,0,0,0)
set(38,0,1500,0)
set(38,0,3000,0)
set(38,0,4500,0)




set(10,0,-5600,0)p







maxl(13,-14000,-30000)
maxb(13,-11000,-30000)
maxr(13,14000,-30000)
maxt(13,11000,-15000)








