snap(20,-60,-60)

ground(150,0,0)
fog(200,85,2)
sky(-10000,-10000,-10000)

fadefrom(2400)

name(Hades)

nlaps(6)

set(10,0,0,0)p
set(14,0,4400,0)
chk(40,400,4000,-45)
set(10,4400,4400,90)p

set(38,4400,4400,90)
set(38,5300,4100,90)
set(38,6200,4500,90)
set(38,7100,5000,90)
set(38,8000,5500,90)
set(38,8900,6100,90)
set(38,9800,6900,90)
set(38,10700,7600,90)
set(38,11600,8000,90)
set(38,12500,7700,90)
set(38,13400,7400,90)

set(13,10000,5900,120)p
set(14,14500,7400,180)pt
chk(40,14500,8950,0)
set(14,14500,10500,-90)pt
set(12,10000,12000,60)p

set(37,10500,12200,0)
set(37,10500,12200,90)

set(37,4500,13200,0)
set(37,4500,13200,90)

set(10,4400,13500,90)p
set(14,0,13500,90)pt
chk(40,400,13900,45)
set(31,0,19500,0)pr
set(10,0,17900,0)
set(10,0,23500,0)
set(10,0,29100,0)
set(13,-1500,34700,30)p
set(14,-3000,39200,-90)pt
chk(40,-4550,39200,90)
set(14,-6100,39200,0)pt
set(12,-7600,34700,-30)p

set(38,-9100,29600,0)
set(38,-9100,29900,0)
set(38,-9100,30200,0)
set(38,-9100,30500,0)
set(38,-9100,30800,0)
set(38,-9100,31100,0)
set(38,-9100,31400,0)

set(38,-9700,29000,90)
set(26,-9100,30000,180)pr
set(38,-8500,29000,90)

set(38,-9100,27500,0)
set(38,-9100,27800,0)
set(38,-9100,28100,0)
set(38,-9100,28400,0)

set(10,-9100,29100,0)
set(10,-9100,23500,0)
set(30,-9100,19000,0)
set(10,-9100,17900,0)p
set(14,-9100,13500,180)pt
chk(40,-9500,13900,-45)

set(10,-13500,13500,90)p

set(37,-13500,13200,0)
set(37,-13500,13200,90)

set(37,-19500,12200,0)
set(37,-19500,12200,90)

set(13,-19100,12000,120)p

set(14,-23600,10500,0)pt
chk(40,-23600,8950,0)
set(14,-23600,7400,90)pt
set(12,-19100,5900,60)p

set(38,-19100,5900,90)
set(38,-18200,6400,90)
set(38,-17300,6900,90)
set(38,-16400,7200,90)
set(38,-15500,6900,90)
set(38,-14600,6100,90)
set(38,-13700,5500,90)
set(38,-12800,5000,90)
set(38,-11900,4500,90)
set(38,-11000,4100,90)
set(38,-10100,4400,90)

set(10,-13500,4400,90)p
set(14,-9100,4400,-90)pt
chk(40,-9500,4000,45)
set(10,-9100,0,0)p
set(28,-9100,-1000,0)pr
set(13,-7600,-5600,30)
set(14,-6100,-10100,90)pt
chk(40,-4550,-10100,90)
set(14,-3000,-10100,180)pt
set(32,-2000,-6800,0)pr
set(12,-1500,-5600,-30)

set(36,0,-5500,0)
set(36,-2800,-5500,0)
set(36,-4700,-5500,0)
set(36,-6300,-5500,0)
set(36,-9100,-5500,0)

set(23,-4550,27800,180)
set(10,-4550,25000,0)
set(10,-4550,23000,0)
set(31,-4550,17900,180)
set(23,-4550,16400,0)

set(23,-12000,8950,90)
set(31,-13500,8950,-90)
set(23,-15800,8950,-90)

set(23,-4550,1500,180)
set(31,-4550,0,0)
set(23,-4550,-2000,0)

set(23,2900,8950,-90)
set(31,4400,8950,90)
set(23,7200,8950,90)

set(37,-4550,8950,0)
set(37,-4550,8950,90)
set(37,-4000,8500,90)
set(37,-5100,9400,90)
set(37,-4000,9400,0)
set(37,-5100,8500,0)

fix(41,-4550,8950,-1000,0)s
fix(41,-4550,8950,-1000,90)s


maxb(12,-11600,-20000)
maxl(15,-25100,-10000)
maxr(15,16000,-10000)
maxt(12,40700,-20000)















