name(Thunder Canyon)

snap(-30,-40,-60)

sky(50,55,65) 
fog(450,500,430)
//fog(98,95,98)
ground(47,35,30)

fadefrom(8000)

nlaps(2)

set(10,0,1000,0)p
set(10,0,5600,0)p
set(10,0,11200,0)p
chk(40,0,12200,0)
set(14,0,15500,0)pt
set(13,4550,17000,-60)p
set(13,10150,20000,-60)p
chk(40,13500,21500,90)
set(10,15750,21500,90)
set(36,17000,19700,180)ph
set(37,19000,20200,90)
set(10,21350,21500,90)p
set(37,23000,20200,90)
set(10,26950,21500,90)p
set(36,25000,19700,180)ph
set(37,27000,20200,90)
set(10,32550,21500,90)p
set(37,31000,20200,90)
set(14,37000,21500,-90)pt
chk(40,37000,20000,0)
set(10,37000,17000,0)p
set(10,37000,12400,0)p
set(10,37000,6800,0)p
set(28,37000,4000,0)
set(10,37000,1200,0)p
set(14,37000,-3000,90)pt
chk(40,39000,-3000,90)
set(10,41050,-3000,90)p
set(10,46650,-3000,90)p
set(14,51000,-3000,180)pt
chk(40,51000,-1300,0)
set(11,51000,1550,0)
set(32,50800,1550,0)
set(32,51200,1550,0)
set(38,51000,5000,0)
set(37,51150,5000,0)
set(37,50850,5000,0)
set(11,51000,7150,0)
set(32,50500,7550,0)
set(32,51500,7550,0)
set(38,51000,10000,0)
set(37,51150,10000,0)
set(37,50850,10000,0)
set(11,51000,11450,0)
chk(40,51000,14200,0)
set(14,51000,15500,-90)pt
set(10,47000,15500,90)
set(31,41400,15500,90)pr

set(31,32600,15500,-90)
set(10,26700,15500,-90)
set(30,22200,15500,-90)
set(10,19000,15500,90)
set(10,15750,15500,90)p
chk(40,12800,15500,90)
set(14,11200,15500,0)pt
set(22,11200,12600,0)
set(32,11000,12600,180)
set(22,11200,10300,0)
set(32,11000,10300,0)
set(22,11200,7800,0)
set(32,11700,7800,180)
set(10,11200,3500,0)
set(22,11200,-1600,0)
set(32,11100,-1600,180)
set(22,11200,-3800,0)
set(32,11400,-3800,90)
set(22,11200,-6100,0)
set(32,11200,-6100,0)
set(14,11200,-9000,90)
chk(40,13500,-9000,90)
set(10,15750,-9000,90)
set(36,17000,-7200,0)ph
set(37,19000,-7700,90)
set(10,21350,-9000,90)p
set(36,21000,-7200,0)
set(37,23000,-7700,90)
set(10,26950,-9000,90)p
set(36,25000,-7200,0)ph
set(37,27000,-7700,90)
set(10,32550,-9000,90)p
set(36,29000,-7200,0)
set(37,31000,-7700,90)
set(13,38150,-7500,-60)
set(13,43750,-4500,-60)

chk(40,51000,-1300,0)
chk(40,51000,14200,0)
set(31,41401,15500,90)pr
chk(40,12800,15500,90)
set(14,11201,15500,0)pt
set(12,9700,1550,-30)
set(14,8200,-3000,180)pt
chk(40,5000,-3000,90)
set(10,4100,-3000,90)p
chk(40,3000,-3000,90)
set(14,0,-3000,90)pt
chk(40,0,12200,0)
chk(40,13500,21500,90)
set(36,21000,19700,180)ph
set(36,29000,19700,180)ph
chk(40,37000,20000,0)
set(28,37000,15000,0)

set(12,35500,6800,-30)
set(10,34000,1200,0)
set(14,34000,-3000,180)
chk(40,32000,-3000,90)
set(10,30000,-3000,90)
set(30,25000,-1700,90)
set(30,25000,-3000,90)
set(30,25000,-4300,90)
set(31,23300,-1700,90)pr
set(31,23300,-4300,90)pr


chk(38,6000,-3000,90)
chk(38,4100,-3000,90)
chk(38,2000,-3000,90)
set(27,0,-500,0)pr




set(16,27100,9250,-45)
set(35,27100,9250,-45)
set(16,27100,3250,45)
set(35,27100,3250,45)
set(16,21100,3250,-45)
set(35,21100,3250,-45)
set(16,21100,9250,45)p
set(35,21100,9250,45)pr
fix(41,24100,6250,-1000,41098)s
fix(41,24100,6250,-1000,-41098)
















maxb(26,-14550,-4940)
maxt(26,25550,-4940)
maxr(12,56000,-14550)
maxl(12,-4940,-14550)
