
snap(20,-5,-5)

sky(185,200,255)
fog(220,220,200)
ground(70,13,5)

fadefrom(8000)

name(Laguna Roja)

nlaps(2)

set(10,0,0,0)p

set(1,1200,-13250,35)
set(5,1200,-12500,35)
set(9,1200,-11750,35)
set(3,1200,-11000,35)
set(4,1200,-10250,35)
set(2,1200,-9500,35)
set(5,1200,-8750,35)
set(0,1200,-8000,35)
set(7,1200,-7250,35)
set(3,1200,-6500,35)
set(9,1200,-5750,35)
set(5,1200,-5000,35)
set(4,1200,-4250,35)
set(8,1200,-3500,35)
set(6,1200,-2750,35)

chk(40,0,2800,0)
set(12,1500,5600,-30)p
set(14,3000,10150,0)pt
chk(40,3400,9750,-45)
set(10,7000,10150,90)p
set(14,11000,10150,-90)pt

set(38,5000,10150,90)
set(38,7000,10150,90)
set(38,9000,10150,90)
set(38,10550,9700,45)
chk(40,11000,8575,0)
set(38,11450,7450,45)
set(38,13000,7000,90)
set(38,15000,7000,90)
set(38,17000,7000,90)
set(38,19000,7000,90)

set(14,11000,7000,90)pt
set(10,15000,7000,90)p
set(10,20000,7000,90)p
chk(40,21000,7000,90)
set(14,24000,7000,-90)pt
set(10,24000,3000,0)p
set(10,24000,-2400,0)p
set(14,24000,-6900,180)pt
chk(40,22000,-6900,90)
set(27,21000,-6900,90)pr
set(11,19450,-6900,90)
set(11,13850,-6900,90)
set(37,12000,-6900,90)
chk(40,11300,-6900,90)
set(14,9300,-6900,0)pt
set(10,9300,-11000,0)p
set(14,9300,-15000,90)pt
set(10,13300,-15000,90)p
set(26,15000,-15000,-90)pr

set(18,23000,-15000,90)p
set(18,28600,-15000,90)p
set(19,33000,-15000,180)pt

set(36,32500,-15800,180)
set(36,33500,-15000,-135)
set(36,34000,-13500,-90)
chk(40,33000,-13500,0)
set(36,33500,-12000,-45)
set(36,32500,-11200,0)

set(19,33000,-12000,-90)pt
set(18,28600,-12000,90)p
set(18,23000,-12000,90)p
set(22,20000,-12000,90)
set(14,18000,-12000,0)pt
chk(40,18000,-14000,0)
set(10,18000,-16550,0)p
set(26,18000,-15000,180)pr
set(10,18000,-22150,0)
set(28,18000,-22000,180)
set(10,18000,-25500,0)

set(37,19800,-28800,0)
set(37,19500,-28800,0)
chk(40,18000,-28400,0)
set(14,18000,-29900,90)pt
set(14,21000,-29900,-90)pt
set(37,18000,-31400,90)
set(37,19200,-31400,0)
set(37,19500,-31400,0)
chk(40,21000,-31400,0)
set(37,22250,-31600,90)
set(37,22250,-31300,90)
set(14,21000,-32900,180)pt
set(14,18000,-32900,0)pt
chk(40,18000,-34400,0)
set(37,19500,-34000,0)
set(37,19800,-34000,0)

set(10,18000,-37450,0)p
set(14,18000,-42000,180)pt
chk(40,16500,-42000,90)
set(29,14550,-42000,90)
set(10,13550,-42000,90)p
set(22,10550,-42000,90)
set(28,10550,-42000,90)
set(10,7550,-42000,90)p
set(29,6550,-42000,-90)
set(14,3000,-42000,90)pt
chk(40,3000,-40500,0)
set(14,3000,-39000,0)pt
set(10,7550,-39000,90)p
set(14,12100,-39000,180)pt
chk(40,12100,-37275,0)
set(14,12100,-35550,-90)pt
set(12,7550,-34050,60)p
set(14,3000,-32550,90)pt
chk(40,3400,-32150,45)
set(13,1500,-28000,30)p
chk(40,0,-25000,0)
set(10,0,-22400,0)
set(31,0,-18000,0)
set(10,0,-16800,0)
set(10,0,-11200,0)
set(10,0,-5600,0)




set(12,1500,-22400,-30)
set(10,3000,-16800,0)
set(30,3000,-13000,0)pr
fix(41,3000,-11000,-900,0)s
set(10,3000,-11200,0)
set(10,3000,-5600,0)
set(13,1500,0,30)p




maxt(9,15000,-2600)
maxb(9,-47000,-2600)
maxl(13,-5000,-44400)
maxr(13,38000,-44400)
